address	class	file	action	baseline	new_status	behaviour	reason
0088e340	CGameScriptInterface	CGameScriptInterface_GetRegionName_0088e340.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED(test kept)
0088e400	CGameScriptInterface	CGameScriptInterface_MiniMapSetAsEnabled_0088e400.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED(test kept)
0088e4c0	CGameScriptInterface	CGameScriptInterface_FadeScreenIn_0088e4c0.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
0088e4d0	CGameScriptInterface	CGameScriptInterface_IsScreenFadingOut_0088e4d0.cpp	retype	MATCH	MATCH	PASS	RETYPED
0088e4f0	CGameScriptInterface	CGameScriptInterface_PauseCGameScriptInterfaceUBEXMZ_0088e4f0.cpp	skip				NO_STRUCT
0088e500	CGameScriptInterface	CGameScriptInterface_FixMovieSequenceCamera_0088e500.cpp	skip				NO_STRUCT
0088e520	CGameScriptInterface	CGameScriptInterface_EndCutFadeCGameScriptInterfaceUAEXXZ_0088e520.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED(test kept)
0088e6f0	CGameScriptInterface	CGameScriptInterface_AreEntitiesEnemies_0088e6f0.cpp	skip				NO_THIS_STRUCT
0088e910	CGameScriptInterface	CGameScriptInterface_SetAllowScreenFadingOnNextRegionChange_0088e910.cpp	retype	MATCH	MATCH	PASS	RETYPED
0088e920	CGameScriptInterface	CGameScriptInterface_SetAllowScreenFadingIfAlreadyFaded_0088e920.cpp	skip	MATCH	DIFFER(15v10)		PARITY_CHANGED(MATCH->DIFFER(15v10))
0088e930	CGameScriptInterface	CGameScriptInterface_SetToDisplayTutorialsDuringCutscenes_0088e930.cpp	skip				NO_THIS_STRUCT
0088e950	CGameScriptInterface	CGameScriptInterface_StartProgressDisplay_0088e950.cpp	skip				NO_STRUCT
0088e9e0	CGameScriptInterface	CGameScriptInterface_IsInMovieSequence_0088e9e0.cpp	retype	MATCH	MATCH	PASS	RETYPED
0088ec60	CGameScriptInterface	CGameScriptInterface_SetHeroGuideToShowQuestCardsWhenSpokenTo_0088ec60.cpp	retype	MATCH	MATCH	PASS	RETYPED(test kept)
0088ec70	CGameScriptInterface	CGameScriptInterface_EntityClearMaxNumberOfAttackers_0088ec70.cpp	skip				NOT_GENUINE
0088ec90	CGameScriptInterface	CGameScriptInterface_CameraSetCameraPreloadFlag_0088ec90.cpp	retype	MATCH	MATCH	PASS	RETYPED
0088ecc0	CGameScriptInterface	CGameScriptInterface_IsCameraInScriptedMode_0088ecc0.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
0088ece0	CGameScriptInterface	CGameScriptInterface_CameraShake_0088ece0.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
0088ed20	CGameScriptInterface	CGameScriptInterface_CameraEarthquakeIntensityAtPos_0088ed20.cpp	skip				NO_THIS_STRUCT
0088eda0	CGameScriptInterface	CGameScriptInterface_CameraUseScreenEffect_0088eda0.cpp	skip				NO_STRUCT
0088edb0	CGameScriptInterface	CGameScriptInterface_CameraCancelScreenEffect_0088edb0.cpp	skip				NO_STRUCT
0088f3e0	CGameScriptInterface	CGameScriptInterface_IsTutorialSystemEnabled_0088f3e0.cpp	skip				NO_THIS_STRUCT
0088f400	CGameScriptInterface	CGameScriptInterface_SetCreatureGeneratorsCreatureGroupAsEnabled_0088f400.cpp	skip				NO_THIS_STRUCT
0088f410	CGameScriptInterface	CGameScriptInterface_SetTeleportingAsActive_0088f410.cpp	retype	MATCH	MATCH	PASS	RETYPED
0088f420	CGameScriptInterface	CGameScriptInterface_IsTeleportingActive_0088f420.cpp	retype	MATCH	MATCH	PASS	RETYPED(test kept)
0088f430	CGameScriptInterface	CGameScriptInterface_SetRegionTextDisplayAsActive_0088f430.cpp	retype	MATCH	MATCH	PASS	RETYPED(test kept)
0088f440	CGameScriptInterface	CGameScriptInterface_SetHeroSleepingAsEnabled_0088f440.cpp	retype	MATCH	MATCH	PASS	RETYPED
0088f450	CGameScriptInterface	CGameScriptInterface_IsHeroSleepingEnabled_0088f450.cpp	retype	MATCH	MATCH	PASS	RETYPED
0088f460	CGameScriptInterface	CGameScriptInterface_SetExperienceSpendingAsEnabled_0088f460.cpp	retype	MATCH	MATCH	PASS	RETYPED
0088f470	CGameScriptInterface	CGameScriptInterface_SetSummonerDeathExplosionAffectsHero_0088f470.cpp	retype	MATCH	MATCH	PASS	RETYPED
0088f4a0	CGameScriptInterface	CGameScriptInterface_EnableDecals_0088f4a0.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED(test kept)
0088f560	CGameScriptInterface	CGameScriptInterface_EntityCastLightningAtTarget_0088f560.cpp	retype	MATCH	MATCH	PASS	RETYPED(test kept)
0088f610	CGameScriptInterface	CGameScriptInterface_IsSoundPlaying_0088f610.cpp	skip				NO_THIS_STRUCT
0088f620	CGameScriptInterface	CGameScriptInterface_EnableSounds_0088f620.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
0088f660	CGameScriptInterface	CGameScriptInterface_StopSound_0088f660.cpp	skip				NO_STRUCT
0088f6b0	CGameScriptInterface	CGameScriptInterface_EntitySetStategroupEnabled_0088f6b0.cpp	skip				VTABLE_TYPED(vt)
0088f6e0	CGameScriptInterface	CGameScriptInterface_EntitySetAllStategroupsEnabled_0088f6e0.cpp	skip				NO_THIS_STRUCT
0088f710	CGameScriptInterface	CGameScriptInterface_EntitySetCombatEnabled_0088f710.cpp	skip				NO_THIS_STRUCT
0088f7d0	CGameScriptInterface	CGameScriptInterface_EntitySetSleepEnabled_0088f7d0.cpp	skip	RELOCATION_MATCH	SRC_FAIL		PARITY_CHANGED(RELOCATION_MATCH->SRC_FAIL)
0088f810	CGameScriptInterface	CGameScriptInterface_EntitySetOpinionReactionsEnabled_0088f810.cpp	skip				VTABLE_TYPED(vt)
0088f850	CGameScriptInterface	CGameScriptInterface_EntitySetDeedReactionsEnabled_0088f850.cpp	skip				VTABLE_TYPED(vt)
0088f890	CGameScriptInterface	CGameScriptInterface_PlayAVIMovie_0088f890.cpp	skip				NO_THIS_STRUCT
0088f8d0	CGameScriptInterface	CGameScriptInterface_StartCountdownTimer_0088f8d0.cpp	skip				NOT_GENUINE
0088f900	CGameScriptInterface	CGameScriptInterface_GetCountdownTimer_0088f900.cpp	retype	MATCH	MATCH	PASS	RETYPED(test kept)
0088f910	CGameScriptInterface	CGameScriptInterface_AutoSaveCheckPoint_0088f910.cpp	skip				NO_THIS_STRUCT
0088f920	CGameScriptInterface	CGameScriptInterface_AutoSaveQuestStart_0088f920.cpp	skip				NO_STRUCT
0088f930	CGameScriptInterface	CGameScriptInterface_AutoSave_0088f930.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED(test kept)
0088f940	CGameScriptInterface	CGameScriptInterface_SetSavingAsEnabled_0088f940.cpp	retype	MATCH	MATCH	PASS	RETYPED(test kept)
0088f950	CGameScriptInterface	CGameScriptInterface_IsSavingEnabled_0088f950.cpp	retype	MATCH	MATCH	PASS	RETYPED
0088f960	CGameScriptInterface	global_SetSaveGameMarkerPos_0088f960.cpp	skip				NO_THIS_STRUCT
0088f970	CGameScriptInterface	CGameScriptInterface_ResetToFrontEnd_0088f970.cpp	skip				NO_STRUCT
0088f980	CGameScriptInterface	CGameScriptInterface_SetGuildSealRecallLocation_0088f980.cpp	retype	MATCH	MATCH	PASS	RETYPED
0088f9b0	CGameScriptInterface	CGameScriptInterface_GetGuildSealRecallPos_0088f9b0.cpp	skip				NO_THIS_STRUCT
0088f9e0	CGameScriptInterface	CGameScriptInterface_GetGuildSealRecallAngleXY_0088f9e0.cpp	retype	MATCH	MATCH	PASS	RETYPED(test kept)
0088fa80	CGameScriptInterface	CGameScriptInterface_SetPlayerUsingMeleeDummies_0088fa80.cpp	skip				NO_STRUCT
0088fa90	CGameScriptInterface	CGameScriptInterface_GetPlayerUsingMeleeDummies_0088fa90.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
0088faa0	CGameScriptInterface	CGameScriptInterface_SetPlayerUsingRangedDummies_0088faa0.cpp	skip				NO_STRUCT
0088fab0	CGameScriptInterface	CGameScriptInterface_GetPlayerUsingRangedDummies_0088fab0.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
0088fac0	CGameScriptInterface	CGameScriptInterface_SetPlayerUsingWillDummies_0088fac0.cpp	skip				NO_STRUCT
0088fad0	CGameScriptInterface	CGameScriptInterface_GetPlayerUsingWillDummies_0088fad0.cpp	skip				NO_STRUCT
0088fae0	CGameScriptInterface	CGameScriptInterface_SetCheapHeadLooking_0088fae0.cpp	skip				NO_STRUCT
0088faf0	CGameScriptInterface	CGameScriptInterface_GetCheapHeadLooking_0088faf0.cpp	skip				NO_STRUCT
0088fb00	CGameScriptInterface	CGameScriptInterface_SetQuitTavernGame_0088fb00.cpp	skip				NO_STRUCT
0088fb10	CGameScriptInterface	CGameScriptInterface_GetQuitTavernGame_0088fb10.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
0088fb20	CGameScriptInterface	CGameScriptInterface_SetPrizeTavernTable_0088fb20.cpp	skip				NO_STRUCT
0088fb30	CGameScriptInterface	CGameScriptInterface_GetPrizeTavernTable_0088fb30.cpp	skip				NO_STRUCT
0088fb40	CGameScriptInterface	CGameScriptInterface_SetBettingActive_0088fb40.cpp	skip				NO_STRUCT
0088fb50	CGameScriptInterface	CGameScriptInterface_GetBettingActive_0088fb50.cpp	skip				NO_STRUCT
0088fb60	CGameScriptInterface	CGameScriptInterface_SetBettingAccept_0088fb60.cpp	skip				NO_STRUCT
0088fb70	CGameScriptInterface	CGameScriptInterface_GetBettingAccept_0088fb70.cpp	skip				NO_STRUCT
0088fb80	CGameScriptInterface	CGameScriptInterface_SetBettingAmount_0088fb80.cpp	skip				NO_STRUCT
0088fb90	CGameScriptInterface	CGameScriptInterface_GetBettingAmount_0088fb90.cpp	skip				NO_STRUCT
0088fba0	CGameScriptInterface	CGameScriptInterface_SetCountBetMoneyDown_0088fba0.cpp	skip				NO_STRUCT
0088fbb0	CGameScriptInterface	CGameScriptInterface_GetCountBetMoneyDown_0088fbb0.cpp	skip				NO_STRUCT
0088fbc0	CGameScriptInterface	CGameScriptInterface_SetSpotTheAdditionBeaten_0088fbc0.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
0088fbd0	CGameScriptInterface	CGameScriptInterface_GetSpotTheAdditionBeaten_0088fbd0.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
0088fbe0	CGameScriptInterface	CGameScriptInterface_SetGlobalTargetingDistanceOffset_0088fbe0.cpp	skip				NO_STRUCT
0088fbf0	CGameScriptInterface	CGameScriptInterface_GetGlobalTargetingDistanceOffset_0088fbf0.cpp	skip				NO_STRUCT
0088fc00	CGameScriptInterface	CGameScriptInterface_SetTradingPriceMult_0088fc00.cpp	skip				NO_STRUCT
0088fc10	CGameScriptInterface	CGameScriptInterface_GetTradingPriceMult_0088fc10.cpp	skip				NO_STRUCT
0088fc20	CGameScriptInterface	CGameScriptInterface_SetBoastingEnabled_0088fc20.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
0088fc30	CGameScriptInterface	CGameScriptInterface_GetBoastingEnabled_0088fc30.cpp	skip				NO_STRUCT
0088fc90	CGameScriptInterface	CGameScriptInterface_HeroHasExpression_0088fc90.cpp	skip				NO_THIS_STRUCT
0088fcc0	CGameScriptInterface	CGameScriptInterface_GiveHeroAbility_0088fcc0.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED(test kept)
0088fd60	CGameScriptInterface	CGameScriptInterface_IsEntityInLimbo_0088fd60.cpp	skip	MATCH	SRC_FAIL		PARITY_CHANGED(MATCH->SRC_FAIL)
0088fdc0	CGameScriptInterface	CGameScriptInterface_SetTimeOfDay_0088fdc0.cpp	skip				NO_THIS_STRUCT
0088fe30	CGameScriptInterface	global_GetTimeOfDay_0088fe30.cpp	skip				NO_STRUCT
0088fe40	CGameScriptInterface	global_IsTimeOfDayBetween_0088fe40.cpp	skip				NO_THIS_STRUCT
0088fe50	CGameScriptInterface	CGameScriptInterface_GetDayOfWeek_0088fe50.cpp	retype	MATCH	MATCH	PASS	RETYPED
0088fe70	CGameScriptInterface	CGameScriptInterface_GetDayCount_0088fe70.cpp	retype	MATCH	MATCH	PASS	RETYPED
0088fe80	CGameScriptInterface	global_SetTimeAsStopped_0088fe80.cpp	skip				NO_THIS_STRUCT
0088fe90	CGameScriptInterface	CGameScriptInterface_FastForwardTimeTo_0088fe90.cpp	skip				NO_THIS_STRUCT
0088fee0	CGameScriptInterface	CGameScriptInterface_TransitionToTheme_0088fee0.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
0088ff10	CGameScriptInterface	CGameScriptInterface_ResetToDefaultTheme_0088ff10.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
0088ff30	CGameScriptInterface	CGameScriptInterface_TransitionToThemeAllInternals_0088ff30.cpp	skip				NO_THIS_STRUCT
0088ffb0	CGameScriptInterface	CGameScriptInterface_TransitionToThemeExternals_0088ffb0.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
0088fff0	CGameScriptInterface	CGameScriptInterface_ResetToDefaultThemeExternals_0088fff0.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
00890010	CGameScriptInterface	CGameScriptInterface_SetEnvironmentThemeWeightAllChannels_00890010.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
00890040	CGameScriptInterface	CGameScriptInterface_SetEnvironmentThemeWeightAllInternals_00890040.cpp	skip				NO_THIS_STRUCT
00890090	CGameScriptInterface	CGameScriptInterface_SetEnvironmentThemeWeightExternals_00890090.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED(test kept)
00890150	CGameScriptInterface	CGameScriptInterface_RadialBlurFadeOut_00890150.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
00890170	CGameScriptInterface	CGameScriptInterface_IsRadialBlurFadeActive_00890170.cpp	retype	MATCH	MATCH	PASS	RETYPED
00890180	CGameScriptInterface	CGameScriptInterface_CancelRadialBlurFade_00890180.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
008901a0	CGameScriptInterface	global_RadialBlurSetCenterWorldPos_008901a0.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
008901c0	CGameScriptInterface	CGameScriptInterface_DisplacementMonochromeEffectColourFadeTo_008901c0.cpp	skip				NOT_GENUINE
008901e0	CGameScriptInterface	CGameScriptInterface_DisplacementMonochromeEffectColourFa_008901e0.cpp	skip				NO_STRUCT
00890200	CGameScriptInterface	CGameScriptInterface_ScreenFilterFadeOut_00890200.cpp	skip				NO_THIS_STRUCT
00890220	CGameScriptInterface	CGameScriptInterface_IsEntityWieldingMeleeWeapon_00890220.cpp	skip				VTABLE_TYPED(vt)
00890250	CGameScriptInterface	CGameScriptInterface_IsEntityWieldingRangedWeapon_00890250.cpp	skip				NO_THIS_STRUCT
00890280	CGameScriptInterface	CGameScriptInterface_IsEntityAbleToAttack_00890280.cpp	skip				VTABLE_TYPED(vt)
008902b0	CGameScriptInterface	CGameScriptInterface_IsHeroChild_008902b0.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
008902e0	CGameScriptInterface	CGameScriptInterface_GiveHeroObject_008902e0.cpp	skip				NO_THIS_STRUCT
00890370	CGameScriptInterface	CGameScriptInterface_GetHeroHealth_00890370.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
008903a0	CGameScriptInterface	CGameScriptInterface_GetHeroHealthMax_008903a0.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED(test kept)
008903d0	CGameScriptInterface	CGameScriptInterface_GetHeroHealthPercentage_008903d0.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED(test kept)
00890400	CGameScriptInterface	CGameScriptInterface_GetHealth_00890400.cpp	skip				VTABLE_TYPED(vt)
00890430	CGameScriptInterface	CGameScriptInterface_ModifyThingHealth_00890430.cpp	skip				VIRTUAL_THIS
00890670	CGameScriptInterface	CGameScriptInterface_IsHeroInProjectile_00890670.cpp	skip				NO_STRUCT
00890690	CGameScriptInterface	CGameScriptInterface_EntityAttachToScript_00890690.cpp	skip				VTABLE_TYPED(vt)
008907c0	CGameScriptInterface	global_RemoveConversation_008907c0.cpp	skip				NO_THIS_STRUCT
008907d0	CGameScriptInterface	CGameScriptInterface_IsConversationActive_008907d0.cpp	skip				NO_STRUCT
008907e0	CGameScriptInterface	CGameScriptInterface_FadeScreenOutUntilNextCallToFadeScreenIn_008907e0.cpp	skip				NO_THIS_STRUCT
00890870	CGameScriptInterface	CGameScriptInterface_SetFactionAsAlliedToFaction_00890870.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
008908c0	CGameScriptInterface	CGameScriptInterface_SetFactionAsNeutralToFaction_008908c0.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
00890910	CGameScriptInterface	CGameScriptInterface_SetFactionAsEnemyToFaction_00890910.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
00890960	CGameScriptInterface	CGameScriptInterface_GetNextInOpinionAttitudeGraph_00890960.cpp	skip				NO_STRUCT
00890970	CGameScriptInterface	CGameScriptInterface_GetOpinionAttitudeAsString_00890970.cpp	skip				NO_THIS_STRUCT
00890b50	CGameScriptInterface	CGameScriptInterface_SetToKeepHeroAbilitiesDuringCutscenes_00890b50.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
00890b70	CGameScriptInterface	CGameScriptInterface_PreloadNewScene_00890b70.cpp	skip	RELOCATION_MATCH	SRC_FAIL		PARITY_CHANGED(RELOCATION_MATCH->SRC_FAIL)
00890b90	CGameScriptInterface	CGameScriptInterface_SetEnvironmentalEffectsAlwaysUpdate_00890b90.cpp	retype	MATCH	MATCH	PASS	RETYPED(test kept)
00890e80	CGameScriptInterface	CGameScriptInterface_EntitySetNegateAllHits_00890e80.cpp	skip				VTABLE_TYPED(vt)
00890ec0	CGameScriptInterface	CGameScriptInterface_EntitySetEvadeAllHits_00890ec0.cpp	skip				VIRTUAL_THIS
00890f00	CGameScriptInterface	CGameScriptInterface_EntitySetAbleToBeEngagedInCombat_00890f00.cpp	skip				VTABLE_TYPED(vt)
00890f40	CGameScriptInterface	CGameScriptInterface_EntityResetCombatTypeToDefault_00890f40.cpp	skip				NO_THIS_STRUCT
00890fc0	CGameScriptInterface	CGameScriptInterface_CameraResetToViewBehindHero_00890fc0.cpp	skip				NO_EXACT_MAP(+0x48 field48)
00890ff0	CGameScriptInterface	CGameScriptInterface_CameraDefault_00890ff0.cpp	skip				NO_THIS_STRUCT
00891220	CGameScriptInterface	CGameScriptInterface_OverrideMusic_00891220.cpp	skip				VIRTUAL_THIS
008912a0	CGameScriptInterface	CGameScriptInterface_StopOverrideMusic_008912a0.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED(test kept)
00891310	CGameScriptInterface	CGameScriptInterface_CacheMusicSet_00891310.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED(test kept)
00891320	CGameScriptInterface	CGameScriptInterface_EnableDangerMusic_00891320.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
00891330	CGameScriptInterface	CGameScriptInterface_IsDangerMusicEnabled_00891330.cpp	skip				NO_THIS_STRUCT
008913a0	CGameScriptInterface	CGameScriptInterface_GetTextString_008913a0.cpp	skip	RELOCATION_MATCH	SRC_FAIL		PARITY_CHANGED(RELOCATION_MATCH->SRC_FAIL)
008913c0	CGameScriptInterface	CGameScriptInterface_IsHeroInTavernGame_008913c0.cpp	skip				NO_THIS_STRUCT
008913f0	CGameScriptInterface	CGameScriptInterface_AddQuestCard_008913f0.cpp	skip				NO_THIS_STRUCT
00891490	CGameScriptInterface	CGameScriptInterface_RemoveQuestCardFromGuild_00891490.cpp	skip				NO_THIS_STRUCT
008914e0	CGameScriptInterface	CGameScriptInterface_RemoveQuestCardFromHero_008914e0.cpp	skip				NO_STRUCT
00891510	CGameScriptInterface	CGameScriptInterface_RemoveAllAvailableQuestCardsFromGuil_00891510.cpp	skip				NO_STRUCT
00891520	CGameScriptInterface	CGameScriptInterface_FailAllActiveQuests_00891520.cpp	skip				NO_STRUCT
00891530	CGameScriptInterface	CGameScriptInterface_GetAllActiveQuestInfo_00891530.cpp	skip				NO_THIS_STRUCT
00891540	CGameScriptInterface	CGameScriptInterface_AddFeatCard_00891540.cpp	skip				NO_STRUCT
00891550	CGameScriptInterface	CGameScriptInterface_IsBoastTaken_00891550.cpp	skip				NO_THIS_STRUCT
00891580	CGameScriptInterface	CGameScriptInterface_RemoveBoast_00891580.cpp	skip				NO_THIS_STRUCT
008915b0	CGameScriptInterface	global_SetBoastAsFailed_008915b0.cpp	skip				NO_STRUCT
008915e0	CGameScriptInterface	CGameScriptInterface_SetBoastAsCompleted_008915e0.cpp	skip				NO_STRUCT
00891610	CGameScriptInterface	CGameScriptInterface_GetMostRecentValidUsedTarget_00891610.cpp	skip				NO_THIS_STRUCT
00891680	CGameScriptInterface	CGameScriptInterface_GetMostRecentValidUsedTargetName_00891680.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED(test kept)
008916a0	CGameScriptInterface	CGameScriptInterface_SheatheHeroWeapons_008916a0.cpp	skip				NO_THIS_STRUCT
00891720	CGameScriptInterface	CGameScriptInterface_ChangeHeroHealthBy_00891720.cpp	skip				NO_THIS_STRUCT
008917f0	CGameScriptInterface	CGameScriptInterface_GiveHeroNewQuestObjective_008917f0.cpp	skip				NO_STRUCT
00891800	CGameScriptInterface	CGameScriptInterface_TellHeroQuestObjectiveCompleted_00891800.cpp	skip				NO_THIS_STRUCT
00891810	CGameScriptInterface	CGameScriptInterface_TellHeroQuestObjectiveFailed_00891810.cpp	skip				NO_THIS_STRUCT
00891820	CGameScriptInterface	CGameScriptInterface_AddQuestRegion_00891820.cpp	skip				NO_THIS_STRUCT
00891860	CGameScriptInterface	CGameScriptInterface_SetQuestWorldMapOffset_00891860.cpp	skip				NO_STRUCT
00891870	CGameScriptInterface	CGameScriptInterface_IsHeroOnQuest_00891870.cpp	skip				NO_STRUCT
00891880	CGameScriptInterface	CGameScriptInterface_GetActiveQuestName_00891880.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED(test kept)
00891920	CGameScriptInterface	CGameScriptInterface_DisplayQuestInfo_00891920.cpp	skip				NO_THIS_STRUCT
00891ac0	CGameScriptInterface	CGameScriptInterface_AddQuestInfoBar_00891ac0.cpp	skip				NO_THIS_STRUCT
00891b20	CGameScriptInterface	CGameScriptInterface_AddQuestInfoTimer_00891b20.cpp	skip				NO_THIS_STRUCT
00891b50	CGameScriptInterface	CGameScriptInterface_AddQuestInfoCounterList_00891b50.cpp	skip				NO_THIS_STRUCT
00891b80	CGameScriptInterface	CGameScriptInterface_UpdateQuestInfoBar_00891b80.cpp	skip				NO_THIS_STRUCT
00891ba0	CGameScriptInterface	CGameScriptInterface_ChangeQuestInfoBarColour_00891ba0.cpp	skip				NO_THIS_STRUCT
00891bb0	CGameScriptInterface	CGameScriptInterface_UpdateQuestInfoTimer_00891bb0.cpp	skip				NO_THIS_STRUCT
00891bd0	CGameScriptInterface	CGameScriptInterface_UpdateQuestInfoCounter_00891bd0.cpp	skip				NO_THIS_STRUCT
00891be0	CGameScriptInterface	CGameScriptInterface_UpdateQuestInfoCounterList_00891be0.cpp	skip				NO_THIS_STRUCT
00891bf0	CGameScriptInterface	CGameScriptInterface_UpdateQuestInfoTick_00891bf0.cpp	skip				NO_THIS_STRUCT
00891c10	CGameScriptInterface	CGameScriptInterface_RemoveQuestInfoElement_00891c10.cpp	skip				NO_THIS_STRUCT
00891c30	CGameScriptInterface	CGameScriptInterface_RemoveAllQuestInfoElements_00891c30.cpp	skip				NO_STRUCT
00891c40	CGameScriptInterface	CGameScriptInterface_DisplayMoneyBag_00891c40.cpp	skip				NO_THIS_STRUCT
00891c60	CGameScriptInterface	CGameScriptInterface_DisplayMiniGameInfo_00891c60.cpp	skip				NO_THIS_STRUCT
00891c80	CGameScriptInterface	CGameScriptInterface_UpdateMiniGameInfoBar_00891c80.cpp	skip				NO_THIS_STRUCT
00891d50	CGameScriptInterface	CGameScriptInterface_GetThingWithUID_00891d50.cpp	skip				NO_THIS_STRUCT
00891ea0	CGameScriptInterface	CGameScriptInterface_IsHeroAllowedHenchmenInCurrentRegion_00891ea0.cpp	skip				NOT_GENUINE
00891ef0	CGameScriptInterface	CGameScriptInterface_IsHeroAllowedHenchmenInRegion_00891ef0.cpp	skip				NOT_GENUINE
00892030	CGameScriptInterface	CGameScriptInterface_MiniMapRemoveAllMarkers_00892030.cpp	skip				NO_STRUCT
00892050	CGameScriptInterface	CGameScriptInterface_SetHUDEnabled_00892050.cpp	skip				NO_STRUCT
00892270	CGameScriptInterface	CGameScriptInterface_IsInCutscene_00892270.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED
00892280	CGameScriptInterface	CGameScriptInterface_SetCutsceneSkippable_00892280.cpp	skip				NO_THIS_STRUCT
008922a0	CGameScriptInterface	CGameScriptInterface_SetCutsceneSkippableWhilePaused_008922a0.cpp	skip				NO_THIS_STRUCT
008922c0	CGameScriptInterface	CSubtitleRenderer_SetCutsceneActionMode_008922c0.cpp	retype	RELOCATION_MATCH	RELOCATION_MATCH	PASS	RETYPED(test kept)
008922d0	CGameScriptInterface	CGameScriptInterface_SetScreenMessagesEnabled_008922d0.cpp	skip				NO_THIS_STRUCT
008922f0	CGameScriptInterface	CGameScriptInterface_CameraUseCameraPoint_008922f0.cpp	skip				NOT_GENUINE
00892380	CGameScriptInterface	CGameScriptInterface_CameraUseCameraPoint_00892380.cpp	skip				NOT_GENUINE
00892410	CGameScriptInterface	CGameScriptInterface_CameraMoveToPosAndLookAtPos_00892410.cpp	skip				NOT_GENUINE
008924b0	CGameScriptInterface	CGameScriptInterface_CameraMoveToPosAndLookAtThing_008924b0.cpp	skip				NOT_GENUINE
00892610	CGameScriptInterface	CGameScriptInterface_CameraMoveBetweenLookFromAndLookTo_00892610.cpp	skip				NOT_GENUINE
00892b30	CGameScriptInterface	CGameScriptInterface_IsSafeToDisplayGameInfo_00892b30.cpp	skip				NO_THIS_STRUCT
00892b50	CGameScriptInterface	CGameScriptInterface_CameraCircleAroundThing_00892b50.cpp	skip				NOT_GENUINE
00892c20	CGameScriptInterface	CGameScriptInterface_CameraCircleAroundPos_00892c20.cpp	skip				NOT_GENUINE
00892d70	CGameScriptInterface	global_SetCreatureGeneratorsEnabledDuringScript_00892d70.cpp	skip				NO_STRUCT
00892df0	CGameScriptInterface	CGameScriptInterface_ClearAllRumbles_00892df0.cpp	skip				VTABLE_TYPED(vt)
00892e80	CGameScriptInterface	CGameScriptInterface_ActivateQuest_00892e80.cpp	skip				NO_THIS_STRUCT
00892ea0	CGameScriptInterface	CGameScriptInterface_ActivateMultipleQuests_00892ea0.cpp	skip				NO_THIS_STRUCT
