004048e0	Identity_ReturnArg	autoname-t6 [medium]: returns param_1 unchanged; trivial identity/passthrough function
00ad2f60	LTextTreeWalkThrough_Destruct	autoname-t6 [high]: calls LTextBinTree<LTextGroup*>::LTextTreeWalkThrough::BuildTreeArray, resets tree head links, frees buffer = LTextTreeWalkThrough destructor
00ad2fb0	StdTree_DefaultCtor_ad2fb0	autoname-t6 [medium]: malloc(0x20) + tree head-node self-ref init (size=0) = std::_Tree default ctor
00ad3010	StdTreeMap_Construct_ad3010	autoname-t6 [medium]: malloc + node[+8]/[+0xc]=self head-node with size field param_1[1]=0 = std::_Tree ctor (0x1c node)
00ad3150	StdTreeMap_Construct_ad3150	autoname-t6 [medium]: same _Tree head-node ctor pattern, malloc 0x20
00ad3960	StdTreeMap_Construct_ad3960	autoname-t6 [medium]: same _Tree head-node ctor pattern, malloc 0x18
00ad39a0	LTextBinTree_Destroy_ad39a0	autoname-t6 [high]: typed LTextTreeWalkThrough; calls LTextBinTree<LTextGroup*>::BuildTreeArray then resets head and frees = tree clear/destruct
00ad49c0	StdTreeMap_Construct_ad49c0	autoname-t6 [medium]: same _Tree head-node ctor pattern, malloc 0x14
00ad4f30	StdTreeMap_Destruct_ad4f30	autoname-t6 [medium]: calls Utility_DestroyRefcountedTreeNode on root then frees head = std::_Tree destructor
00ad5dc0	StdTreeMap_Construct_ad5dc0	autoname-t6 [medium]: same _Tree head-node ctor pattern, malloc 0x20
00ad5e00	StdTreeMap_Destruct_ad5e00	autoname-t6 [medium]: calls Utility_DestroyRefcountedTreeNode then free = _Tree destructor
00ad5f00	StdTreeMap_Destruct_ad5f00	autoname-t6 [medium]: calls Utility_DestroyRefcountedTreeNode then free = _Tree destructor
00ad6610	StdTreeMap_Construct_ad6610	autoname-t6 [medium]: same _Tree head-node ctor pattern, malloc 0x1c
00ad6650	StdTreeMap_Destruct_ad6650	autoname-t6 [medium]: calls Utility_DestroyRefcountedTreeNode then free = _Tree destructor
00ad6810	StdTreeMap_Destruct_ad6810	autoname-t6 [medium]: calls TreeNode_DestructWithRefcount on root then free = _Tree destructor
00ad72c0	StdTreeMap_Construct_ad72c0	autoname-t6 [medium]: same _Tree head-node ctor pattern, malloc 0x20
00ad7300	StdTreeMap_Destruct_ad7300	autoname-t6 [medium]: calls TreeNode_DestructWithRefcount then free = _Tree destructor
00adb180	StdList_Construct_adb180	autoname-t6 [medium]: malloc 0x20; node->next=node, node->prev=node = std::list head-node ctor
00adb240	Object_AllocateBuffer_adb240	autoname-t6 [low]: minimal *param_1=malloc(0x1c) with no field init; type unknown
00adb5a0	StdTreeMap_Construct_adb5a0	autoname-t6 [medium]: same _Tree head-node ctor pattern, malloc 0x1c
00adb890	StdTreeMap_Construct_adb890	autoname-t6 [medium]: same _Tree head-node ctor pattern, malloc 0x1c
00adc930	StdList_Construct_adc930	autoname-t6 [medium]: malloc 0x20; self-referential next/prev = std::list head-node ctor
00add130	Callback_InvokePair_add130	autoname-t6 [low]: invokes two vtable callbacks via param_1[1] and param_1 with param_2 flag; functor dispatch, thin context
00aeb940	StdList_ConstructWithArg_aeb940	autoname-t6 [medium]: list head-node ctor (malloc 0x10, self-ref) then stores param_2 at param_1[1]
00aec610	StdList_Construct_aec610	autoname-t6 [medium]: malloc 0x10; self-referential next/prev = std::list head-node ctor
00aec960	StdList_Construct_aec960	autoname-t6 [medium]: malloc 0x10; self-referential next/prev = std::list head-node ctor
00af66f0	StdList_Construct_af66f0	autoname-t6 [medium]: malloc 0xc; self-referential next/prev = std::list head-node ctor
00af6750	StdList_Construct_af6750	autoname-t6 [medium]: malloc 0xc; self-referential next/prev = std::list head-node ctor
00af6bf0	StdList_Construct_af6bf0	autoname-t6 [medium]: malloc 0xc; self-referential next/prev = std::list head-node ctor
00af6c40	StdList_Construct_af6c40	autoname-t6 [medium]: malloc 0xc; self-referential next/prev = std::list head-node ctor
00b09e20	StdList_Construct_b09e20	autoname-t6 [medium]: malloc 0x18; self-referential next/prev = std::list head-node ctor
00b09ed0	StdList_Construct_b09ed0	autoname-t6 [medium]: malloc 0x18; self-referential next/prev = std::list head-node ctor
00b0f770	StdList_Construct_b0f770	autoname-t6 [medium]: malloc 0x10; self-referential next/prev = std::list head-node ctor
00b0f7f0	StdList_Construct_b0f7f0	autoname-t6 [medium]: malloc 0x10; self-referential next/prev = std::list head-node ctor
00b2e7b0	Object_AllocateBuffer_b2e7b0	autoname-t6 [low]: minimal *param_1=malloc(0x2c) with no field init; type unknown
00b3e790	Object_AllocateBuffer_b3e790	autoname-t6 [low]: minimal *param_1=malloc(0x1c) with no field init; type unknown
00b43bf0	Object_AllocateBuffer_b43bf0	autoname-t6 [low]: minimal *param_1=malloc(0x24) with no field init; type unknown
00b84b20	RadixSort_CountingPass_b84b20	autoname-t6 [high]: 1024-bucket histogram over 8-byte (key,value) pairs, 10-bit digit (shift param_4*10 & 0x3ff), prefix sum, scatter into param_2 = radix/counting sort pass
00b96540	Object_AllocateBuffer_b96540	autoname-t6 [low]: minimal *param_1=malloc(0x20) with no field init; type unknown
00b96570	Object_AllocateBuffer_b96570	autoname-t6 [low]: minimal *param_1=malloc(0x30) with no field init; type unknown
00b96640	Object_AllocateBuffer_b96640	autoname-t6 [low]: minimal *param_1=malloc(0x1c) with no field init; type unknown
00b968e0	StdTreeMap_Construct_b968e0	autoname-t6 [medium]: same _Tree head-node ctor pattern, malloc 0x1c
00b96ae0	StdTreeMap_Construct_b96ae0	autoname-t6 [medium]: same _Tree head-node ctor pattern, malloc 0x20
00b96b20	StdTreeMap_Construct_b96b20	autoname-t6 [medium]: same _Tree head-node ctor pattern, malloc 0x30
00b97130	StdTreeMap_Construct_b97130	autoname-t6 [medium]: same _Tree head-node ctor pattern, malloc 0x30
00b97fc0	StdTreeMap_Construct_b97fc0	autoname-t6 [medium]: same _Tree head-node ctor pattern, malloc 0x1c
00b980c0	StdTreeMap_Construct_b980c0	autoname-t6 [medium]: same _Tree head-node ctor pattern, malloc 0x1c
00b981f0	StdTreeMap_Construct_b981f0	autoname-t6 [medium]: same _Tree head-node ctor pattern, malloc 0x1c
00b98850	StdTreeMap_Construct_b98850	autoname-t6 [medium]: same _Tree head-node ctor pattern, malloc 0x20
00bce370	Object_AllocateBuffer_bce370	autoname-t6 [low]: minimal *param_1=malloc(0x1c) with no field init; type unknown
00bce3e0	StdTreeMap_Construct_bce3e0	autoname-t6 [medium]: same _Tree head-node ctor pattern, malloc 0x1c
00bce5a0	StdTreeMap_Construct_bce5a0	autoname-t6 [medium]: same _Tree head-node ctor pattern, malloc 0x1c
00bd84f0	Object_AllocateBuffer_bd84f0	autoname-t6 [low]: minimal *param_1=malloc(0x20) with no field init; type unknown
00bd86f0	StdTreeMap_Construct_bd86f0	autoname-t6 [medium]: same _Tree head-node ctor pattern, malloc 0x20
00bd9080	StdTreeMap_Construct_bd9080	autoname-t6 [medium]: same _Tree head-node ctor pattern, malloc 0x20
00bdaaa0	StdList_Construct_bdaaa0	autoname-t6 [medium]: malloc 0xc; self-referential next/prev = std::list head-node ctor
00bdab30	StdList_Construct_bdab30	autoname-t6 [medium]: malloc 0xc; self-referential next/prev = std::list head-node ctor
00bdac50	StdList_Construct_bdac50	autoname-t6 [medium]: malloc 0xc; self-referential next/prev = std::list head-node ctor
00bdacc0	StdList_Construct_bdacc0	autoname-t6 [medium]: malloc 0xc; self-referential next/prev = std::list head-node ctor
00bdad30	StdList_Construct_bdad30	autoname-t6 [medium]: malloc 0xc; self-referential next/prev = std::list head-node ctor
00bdae60	StdList_Construct_bdae60	autoname-t6 [medium]: malloc 0xc; self-referential next/prev = std::list head-node ctor (void return)
00bdae80	StdList_Construct_bdae80	autoname-t6 [medium]: malloc 0xc; self-referential next/prev = std::list head-node ctor (void return)
00bdaea0	StdList_Construct_bdaea0	autoname-t6 [medium]: malloc 0xc; self-referential next/prev = std::list head-node ctor (void return)
00c08880	Object_SetVtable_c08880	autoname-t6 [low]: single store *param_1=PTR_DAT_0139c900; vtable/init stub, class unknown
00c09c90	Collection_TransferAllFrom_c09c90	autoname-t6 [medium]: same reserve-then-drain-and-append template clone
00c09f80	Collection_TransferAllFrom_c09f80	autoname-t6 [medium]: same reserve-then-drain-and-append template clone
00c0a1b0	Collection_TransferAllFrom_c0a1b0	autoname-t6 [medium]: same reserve-then-drain-and-append template clone
00c0f5d0	Collection_TransferAllFrom_c0f5d0	autoname-t6 [medium]: reserves this+src combined size (vtbl 0x3c/0x28/0x10) then drains src (vtbl 0x2c/0x20) adding each to this (0x24) = move-append all elements
00c0f7d0	Collection_TransferAllFrom_c0f7d0	autoname-t6 [medium]: same reserve-then-drain-and-append template clone
00c0f9d0	Collection_TransferAllFrom_c0f9d0	autoname-t6 [medium]: same reserve-then-drain-and-append template clone
00c0fc00	Collection_TransferAllFrom_c0fc00	autoname-t6 [medium]: same reserve-then-drain-and-append template clone
00c115d0	CTCInventory_ProcessButtonARelease_c115d0	autoname-t6 [medium]: SEH-wrapped; calls NInventory::CTCInventoryBase::ProcessButtonAReleased on this+0x2c then virtual 0x1c
00c127c0	CTCInventory_DumpCombatActionDebug_c127c0	autoname-t6 [medium]: loops count at this+0x228, TextureIndex_GetByProperties per entry, Thiscall_CombatActionDebugFormat + Playback_LogStatus = debug dump loop
00c15540	Collection_TransferAllFrom_c15540	autoname-t6 [medium]: same reserve-then-drain-and-append template clone
00c156a0	Collection_TransferAllFrom_c156a0	autoname-t6 [medium]: same reserve-then-drain-and-append template clone
00c19cb0	ClothingSuitPartMap_InsertNode_c19cb0	autoname-t6 [medium]: SEH-wrapped std::_Cons_val for pair<EClothingSuitPart,long> then virtual 0x3c = map node insert
00c19d20	ClothingSuitPartMap_InsertNode_c19d20	autoname-t6 [medium]: SEH-wrapped std::_Cons_val for pair<EClothingSuitPart,long> then virtual 0x3c = map node insert
00c19d90	ClothingSuitPartMap_InsertNode_c19d90	autoname-t6 [medium]: SEH-wrapped _Cons_val pair<EClothingSuitPart,long> then two vtable-0x28 dispatches with PTR_LAB tables = map insert variant
00c19f90	Getter_Field84	autoname-t6 [low]: returns *(this+0x84); no callers/callees, opaque accessor
00c207f0	Object_Destruct_c207f0	autoname-t6 [low]: sets vtable PTR_LAB_012b3674 then calls EmptyStub/_E2 = destructor stub, class unknown
00c20ef0	IsStateStreaming_2to4	autoname-t6 [low]: returns 1 if short at obj+0xac in {2,3,4} else 0; caller GetTexturesInUse (likely texture-state check)
00c271d0	SoundObject_SetVtable_c271d0	autoname-t6 [medium]: single store *param_1=&PTR_GetSoundsCurrentLayer_012b4034 = ctor setting sound-layer vtable
00c27af0	SoundObject_Construct_c27af0	autoname-t6 [medium]: sets &PTR_GetSoundsCurrentLayer_012b4034 vtable and zeros three fields = sound-layer object ctor
00c29eb0	Ctor_SetVtable_012b40a4	autoname-t6 [low]: Only stores &PTR_LAB_012b40a4 into *this; a minimal ctor/vtable setter, no other evidence
00c29f50	Ctor_Init_012b40a4	autoname-t6 [low]: Sets vtable 012b40a4 then this[1]=-1, this[2]=0; constructor initializing two fields
00c2d7b0	CTCInventory_CheckSlotTypeNegative	autoname-t6 [low]: caller CTCInventory_EquipItem; returns -1 if short at this+0xe is 1 or 2, else 0
00c2e480	ProcessResourceChunksUntilQuickAssignFails	autoname-t6 [medium]: iterates collection at (*this+0x10) via vtable count/get, calls C3DAnimationSequence_ProcessResourceChunk then stops if !GetCanItemBeQuickAssigned
00c2ea30	ProcessAllAnimationEvents	autoname-t6 [medium]: iterates collection at (*this+0x20) via vtable count(+0x3c)/get(+0x34), calls AnimationEvent_Process on each
00c2ea70	ProcessAllAnimationEventMappings	autoname-t6 [medium]: iterates collection at (*this+0x20), calls AnimationEvent_ProcessMapping on each element
00c2eab0	ProcessAllEventTriggerDrivers	autoname-t6 [medium]: iterates collection at (*this+0x10), calls EventTrigger_ProcessSingleDriver(*elem, elem+3) on each
00c2f070	PKCAutoDelete_AssertCheckedAndClear_Vsync	autoname-t6 [medium]: PKCAutoDelete.h "Shouls have checked first..." assert via NScript operator&& chain; clears *param_1 and returns old; caller ProcessLoadingFrame_Vsync
00c2f190	PKCAutoDelete_AssertCheckedAndClear_Water	autoname-t6 [medium]: identical PKCAutoDelete assert-and-clear pattern; caller CMessageEvent_ProcessLoadingFrame_Water
00c2f2b0	PKCAutoDelete_AssertCheckedAndClear_Graphics	autoname-t6 [medium]: identical PKCAutoDelete assert-and-clear pattern; caller CMessageEvent_ProcessLoadingFrame_Graphics
00c334d0	CTCHeroStats_GetVectorArraysIfInitialized	autoname-t6 [low]: caller SaveToFile; returns global 0x143bb58 masked by CTCHeroStats::InitializeVectorArrays result
00c336f0	Constraint_NotifyGlobalManager	autoname-t6 [low]: caller AddConstraintRepeat; via global DAT_0143bb5c virtual-calls handler(+0x1d4/+0x1c) and object at +0x58
00c359e0	CExclusiveAssert_OnQuestItemUsed_Bool	autoname-t6 [low]: thin bool wrapper over CExclusiveAssert::OnQuestItemUsed; caller CCodaFrameStreamer_Initialize
00c362f0	CSBAgents_BuildAndDispatch_A	autoname-t6 [low]: SEH frame constructs CSBAgents temp then virtual-calls +0x28 with it; no named caller
00c364a0	PropertyContainerObject_Construct	autoname-t6 [medium]: __thiscall ctor: sets vtable PTR_LAB_012b5180, RedblackTree_NodeCtor, CDateAndTime ctor, CCamera_InitializeOcclusionGrid; caller CTCPropertyContainer_InitializeObject
00c36e00	CSBAgents_BuildAndDispatch_SummonerLightning	autoname-t6 [low]: constructs CSBAgents temp and virtual-calls +0x28; caller CActionSummonerLightningAttackTarget::ExecuteAttackSequence
00c36fb0	CSBAgents_BuildAndDispatch_TavernGame	autoname-t6 [low]: constructs CSBAgents temp and virtual-calls +0x28; caller CTCTavernGame_OnStateUpdate
00c37000	IntelligentPointer_BuildAndDispatchFloat	autoname-t6 [low]: constructs CBaseIntelligentPointer temp, virtual-calls +0x28, returns float; caller Script_UpdateFloatVariable
00c372c0	PropertyContainerNode_Construct	autoname-t6 [medium]: __thiscall ctor: sets vtable PTR_LAB_012b51f0, RedblackTree_NodeCtor, invokes vtable+0x24; caller CTCPropertyContainer_InitializeObject
00c37c40	CSBAgents_BuildAndDispatch_CreatureOpinion	autoname-t6 [low]: constructs CSBAgents temp and virtual-calls +0x28; caller CreatureOpinion_State::Constructor
00c3abf0	SubPrimitiveList_ConstructNodeA	autoname-t6 [low]: ctor sets vtable PTR_LAB_012b5578, self-ref this[1]=this+2, RedblackTree_NodeCtor; caller CSubPrimitiveList
00c3b180	SubPrimitiveList_ConstructNodeB	autoname-t6 [low]: ctor sets vtable PTR_LAB_012b5650, self-ref this[1]=this+2, RedblackTree_NodeCtor; caller CSubPrimitiveList
00c3b440	NodeList_TransferAll_c3b440	autoname-t6 [medium]: Reserves via this[1]->vf10(param2->vf3c()+node->vf28()) then loops param2->vf2c/vf20 moving each into this->vf24; splice/transfer of all elements
00c43de0	DrawAutoPickups_SelectAndDrawPrimitive	autoname-t6 [low]: caller CDrawAutoPickups::OnVisibilityChange; picks element at this[0x15]+this[0x19]*4 or this[0x1e] then virtual-calls +0x20
00c43f80	Weapon_ProcessAnimFrameIfReady	autoname-t6 [low]: caller Inventory_OnItemEquipped_ValidateWeaponExtended; if ShouldClearPrimitives and CreateAudioBuffer ok calls CCreatureAction_FireMissileWeapon::ProcessAnimFrame else ClearPrimit
00c44b50	InputEvent_CheckKeyAndGetFrames	autoname-t6 [low]: CInputEvent::GetKey at this+0x80; if param<key calls CCreatureActionBase::GetFramesRemaining
00c44ce0	World_RegisterResourceStrings	autoname-t6 [medium]: caller CWorld::OnResourceAllocate; loops array at (*(this+4)+8), CWStringParser_FindOrCreate each, virtual-calls +0x24 on obj at this+0x50
00c44dc0	FireballSpell_DispatchScaledDamage	autoname-t6 [low]: caller ~CTCShotDefinitionFireballSpell; CTCWeapon_GetDamageValue * CMouseCursor::Initialize, builds CSBAgents, virtual-calls +0x28 on this+0x50
00c452f0	NodeList_TransferAll_c452f0	autoname-t6 [medium]: Byte-identical to c3b440: element transfer loop (param2->vf2c/vf20 -> this->vf24) with pre-reserve
00c45440	NodeList_TransferAll_c45440	autoname-t6 [medium]: Byte-identical container element-transfer loop (template instantiation)
00c46bb0	NodeList_TransferAll_c46bb0	autoname-t6 [medium]: Byte-identical container element-transfer loop (template instantiation)
00c479a0	NodeList_TransferAll_c479a0	autoname-t6 [medium]: Byte-identical container element-transfer loop (template instantiation)
00c47af0	NodeList_TransferAll_c47af0	autoname-t6 [medium]: Byte-identical container element-transfer loop (template instantiation)
00c48960	SyncQueue_TryEnqueueLocked_A	autoname-t6 [medium]: RAII lock via CTCHeroExperience::AddSuccessfulBlockParry ctor; checks vtable+0xc, PKCSemaphore_Release, pushes via vtable+4; caller _Cons_val
00c48a00	SyncQueue_TryEnqueueLocked_B	autoname-t6 [medium]: identical locked try-enqueue pattern; caller CTCHeroStats_ProcessStateTransition
00c48b40	SyncQueue_TryEnqueueLocked_C	autoname-t6 [medium]: identical locked try-enqueue pattern; caller CTCHeroStats_ProcessStateTransition
00c48be0	SyncQueue_TryEnqueueLocked_D	autoname-t6 [medium]: identical locked try-enqueue pattern; caller CTCHeroStats_ProcessStateTransition
00c48c80	SyncQueue_TryEnqueueLocked_E	autoname-t6 [medium]: identical locked try-enqueue pattern; caller CTCHeroStats_ProcessStateTransition
00c49d50	RingBuffer_PushLocked	autoname-t6 [medium]: RAII lock; if not full writes at (this+0x1c)+(this+0x24)*4, increments count(+0x20), wraps head(+0x24) mod capacity(+0x18)
00c49dd0	RingBuffer_GetCountLocked	autoname-t6 [medium]: RAII lock; returns (this+0x24)-(this+0x20) wrapped by capacity(+0x18); caller EntranceManager_SetAsLocked
00c4bd70	SyncQueue_TryEnqueueLocked_F	autoname-t6 [medium]: identical locked try-enqueue pattern (AddSuccessfulBlockParry/PKCSemaphore_Release); no named caller
00c4e380	ScriptEvent_DispatchIfActive	autoname-t6 [medium]: caller AddToRenderList; returns -4 unless param_4 valid and *(param_4+0x1f0)!=0 then ScriptEvent_DispatchByID
00c52aa0	CPU_IsCpuidSupported	autoname-t6 [high]: Classic EFLAGS ID-flag (bit 0x200000) toggle test: XOR 0x200000 and compare - detects CPUID support
00c57070	Stream_CheckBytesAvailable	autoname-t6 [medium]: Calls source->vf10(peek), then compares current pos (param+0xc/0x10) against required count (param+0x14); returns bool "enough bytes"
00c58270	Audio_RouteChannels2_c58270	autoname-t6 [medium]: Channel-count at this[8]; routes source this[1..4] to dest param2 and param2+0x200 via vf0x18(...,0x3f000000=0.5f)/vf0x20; stereo channel setup
00c582f0	Audio_RouteChannels2_c582f0	autoname-t6 [medium]: Sibling of c58270: routes this[1..4] to param2/+0x200 via vf0x10(...,0x4000)/vf0x14; two-channel routing
00c58630	Audio_RouteChannels4_c58630	autoname-t6 [medium]: Handles 1/2/4 channels writing param2,+0x200,+0x400,+0x600 from this[1..4] via vf0x10/vf0x14; four-channel routing
00c592c0	Ctor_SetVtable_012b8f64	autoname-t6 [low]: Stores &PTR_LAB_012b8f64 into *this; minimal ctor/vtable setter
00c59570	Ctor_ZeroInit_012b8f64	autoname-t6 [medium]: Sets vtable 012b8f64 then zero-fills 0x58 dwords and clears [0x59]/[0x5d]; constructor
00c5d150	SIMD_FixedPointMulAccumulate	autoname-t6 [medium]: pmulhw of 16-bit vector by scalar param_4, accumulates 8 sign-extended lanes into int output; SSE fixed-point MAC loop
00c5d1f0	SIMD_FixedPointRampMulAccumulate	autoname-t6 [medium]: pmulhw with per-lane ramp (param_1+param_5*k) advanced by paddsw each iter, accumulates into int output
00c5d370	IntBlock128_AddInPlace_c5d370	autoname-t6 [medium]: 8-iteration loop each adding 16 ints (param1[i]+param2[i]->param2[i]), advancing 0x10; element-wise add of 128 ints (param2 += param1)
00c5d3f0	IntBlock128_AddInPlace_c5d3f0	autoname-t6 [medium]: Byte-identical 128-int element-wise accumulate (param2 += param1)
00c5d4b0	IntBlock128_AddInPlace_c5d4b0	autoname-t6 [medium]: Byte-identical 128-int element-wise accumulate (param2 += param1)
00c61ce0	Getter_TripleDeref	autoname-t6 [low]: returns *(*(*param_1)); caller SetMiniMapRegionExitTextOffsetY, opaque chained accessor
00c62a30	StreamBuffer_AdvancePosition	autoname-t6 [low]: *this += this[1]*param*2; caller CStreamBuffer_WriteData (advance by stride*count)
00c62ff0	Audio_MatchFormatGuid	autoname-t6 [medium]: Compares incoming 16-byte key against several format GUIDs (DAT_012b9468/78/88/98), selects a this+offset block, re-matches against DAT_012b94b8 and a range check; format/subtype r
00c6a180	Audio_ProcessTriggersForFrame	autoname-t6 [medium]: caller GetCurrentMask; if frame index(+0x18) in range [+0x13c,+0x140) calls Audio_ProcessMultipleTriggerEvents else Audio_ProcessTriggerActivations
00c6a200	Graphics_ProcessTerrainStreamForFrame	autoname-t6 [medium]: caller GetCurrentMask; if index(+0x18) in range [+0x1d8,+0x1dc) calls Graphics_ProcessTerrainStreamingChunks else Graphics_LoadTerrainChunksAndStream
00c73340	CAudioSoundBuffer_GetPosition	autoname-t6 [medium]: Calls CAudioSoundBuffer_TransferPCMData; returns this+0x30 or this+0x34 into *param2 depending on format field ==2; a buffer position/state getter
00c74f60	Ctor_Init_012bf074	autoname-t6 [low]: Sets vtable 012bf074 and clears this[1],this[2]; constructor
00c75400	Ctor_Init_012bf074_b	autoname-t6 [low]: Byte-similar ctor: sets vtable 012bf074 and clears this[1],this[2]
00c786e0	Simd_PackLowDwords	autoname-t6 [medium]: Packs low dword of *param2 (low) and *param3 (high) into *param1 (MMX punpckldq-style build)
00c78720	Simd_PackHighDwords	autoname-t6 [medium]: Packs high dwords of *param2 and *param3 into *param1 (MMX punpckhdq-style), returns *param3
00c787d0	Simd_PackedAddSaturateWords	autoname-t6 [high]: Decomp is paddsw(*param2,*param3) stored to *param1; MMX PADDSW wrapper
00c78810	Simd_PackedMulHighWords	autoname-t6 [high]: Decomp is pmulhw(*param2,*param3); MMX PMULHW wrapper
00c78850	Simd_PackedMultiplyAddWords	autoname-t6 [high]: Decomp is pmaddwd(*param2,*param3); MMX PMADDWD wrapper
00c78890	Simd_PackSignedDwordsToWords	autoname-t6 [high]: Decomp is packssdw(*param2,*param3); MMX PACKSSDW wrapper
00c788d0	Simd_PackedAddDwords	autoname-t6 [high]: Adds low and high dwords of *param2/*param3 separately into *param1; MMX PADDD (unsaturated dword add)
00c88e60	Audio_ProcessFilter4Channel	autoname-t6 [low]: caller Audio_ProcessTriggerActivations; unrolled 4-channel float filter/resampler loop over param_5 samples with per-channel coeffs
00c89110	GuildTrainingSkillScript_AllocSkillSlots	autoname-t6 [medium]: caller CQ_GuildTrainingSkillScript_InitializeSkillSlots; bump-allocates aligned zeroed block, sets this+4/8, calls CQ_GuildTrainingSkillScript::Init(this+0x10)
00c896c0	GuildTrainingSkillScript_AllocEffectArray	autoname-t6 [medium]: caller CQ_GuildTrainingSkillScript_InitializeEffectArray; bump-allocates zeroed block into this+0x18, calls CQ_GuildTrainingSkillScript::Init(this+4)
00c8bae0	Script_GetEntryPointer	autoname-t6 [low]: caller Script_LoadAndInitialize; index/bounds check then returns base(+0x4c)+index*0x10 or fallback pointers
00c8c730	Batch_InvokeWithStackArgs_c8c730	autoname-t6 [low]: Decomp corrupted by unreliable spacebase tracking (alloca/__chkstk); builds a variable stack array then invokes callback param_3, returns -0x83 when *(in_EAX+0x58)<=1; callee names
00c91980	BoundingBox_AccumulateMax	autoname-t6 [medium]: caller BoundingBox_ComputeTransform; 7-iteration loop taking component-wise max of two float arrays (stride 8)
00c92f10	DSP_ComputeRunningMinEnvelope	autoname-t6 [low]: __chkstk stack scratch; running min/max envelope over param_3 floats; called by FFT_InitializeWaveform path
00c93080	FFT_ComputeWaveformEnvelope	autoname-t6 [low]: caller FFT_InitializeWaveform; calls DSP running-envelope helper FUN_00c92f10 then clamps segment maxima
00c93b30	Audio_ApplyGainTableToBuffer	autoname-t6 [low]: caller CPlayer::ProcessAudioFrame; multiplies samples by gain from table DAT_013a3948 indexed per-sample, zero-fills tail
00c94190	Audio_ComputeClampedPosition	autoname-t6 [low]: caller Audio_FlushBuffer; float position from sample counts clamped to floor _DAT_012bf314
00c942b0	Audio_ComputeLog2WeightedCoeff	autoname-t6 [low]: caller Audio_ProcessWeightedCoefficients; bit-length(log2) of index range picks table entries DAT_013a3d48/DAT_013a3948 scaled by param_1
00c9a230	Audio_FFT_MixedRadixTransform	autoname-t6 [medium]: caller Audio_TransformFFTCoefficients; uses fcos/fsin twiddles, butterfly stages with radix param_3/param_4 over work buffers
00c9cb60	Math_ComputeByteChunkCount	autoname-t6 [low]: arithmetic n + n/255 + 1 (255-byte chunk count); called by CLandscapeBackgroundDynamicBuildTemplate::UpdateTerrainGrid, no other context
00c9e4a0	Audio_CheckBufferRegionActive	autoname-t6 [low]: caller Audio_FlushBuffer; computes sample region and returns 1 if overlaps active grid cell (+0xac / grid at +0xa0)
00c9f8c0	Mesh_BlendMorphStreams	autoname-t6 [low]: Dispatches per vertex-stream via PTR_DAT_013a3dc8 table by type, applies threshold-based add/subtract of float pairs (_DAT_0122dedc), finalizes with Mesh_ComputeDetailLOD; mesh mor
00ca5da0	CritSec_GetField44_Locked	autoname-t6 [medium]: Null-check returns E_POINTER(0x80004003), then Enter/LeaveCriticalSection(this-100) around copying *(this+0x44) to *param2; locked getter
00ca5e70	CritSec_GetDividedValue_Locked	autoname-t6 [low]: Under lock, __alldiv of 64-bit *(this+0x48/0x4c) by (*(this+0x44)-1) into *param2; locked computed getter, else writes 0
00ca65b0	Audio_WaitForBufferEvent	autoname-t6 [medium]: Calls vf0x48, loops WaitForMultipleObjects(2 handles,10000) while WAIT_TIMEOUT(0x102), vf0x4c; returns 0x80040223 on index0 else clears this[0x1a]; waits on 2 events
00ca6620	Thread_WaitAndGetStatus	autoname-t6 [medium]: OS_WaitForMultipleObjectsWithMessages(this+0x50); on WAIT_TIMEOUT returns 0x40237 else 0; copies this+8 status to *param3
00ca67b0	CAudioBank_Stop	autoname-t6 [medium]: SEH+CritSec(this+0x70); if state(this+8)==1 vf0x30(1); else resumes, sets flag 0xa4=1, timeKillEvent(0xb4), releases; stop/deactivate path
00ca68f0	CAudioBank_Start	autoname-t6 [medium]: SEH+CritSec(this+0x70); SetEvent(this+0x50), CAudioBank_SetAudioFormat, clears flag 0xa4=0, sets state(this+8)=2; start/activate path
00ca6b00	AudioThread_RequestStop	autoname-t6 [medium]: If this[5]!=0 sets flag this[0x1c]=1 and (if this[0x1b]==0) SetEvent(this[0x17]) plus vf0x60; signals a stop-request event
00ca6b40	AudioThread_StopAndWait	autoname-t6 [medium]: ResetEvent(this[0x17]) if state[5]==1, vf0x28(0)/vf0x6c/vf0x70, then ThreadMsg_PumpAndWaitForCompletion; stops and waits for worker
00ca8610	COM_QueryInterface_012a9a24	autoname-t6 [medium]: Calls param2->vf0x24 then param2->vf0(QueryInterface for IID DAT_012a9a24) into this+0x9c; returns 0x80040208 on id mismatch
00ca86d0	Com_CreateWithFallback	autoname-t6 [low]: COM create pattern: vf0xc alloc, vf0x3c bind, vf0x10 activate; on failure Releases and retries via this->vf0x48 fallback path
00ca8d50	Enumerate_QueryInterface_012a9a24	autoname-t6 [low]: Loops count=obj->vf0x18, per item obj->vf0x1c(i)->+0xc, checks type==1, QueryInterface(DAT_012a9a24), Releases; returns whether any matched
00ca9c80	Object_AcquireField26	autoname-t6 [low]: Calls this->vf0x38(this[0x27],&this[0x26]); on success and this[10]+0x14!=0 AddRefs this[0x26] via vf0x14
00ca9ec0	GetVectorFields_Locked	autoname-t6 [low]: Under lock (this+4, or none if this==0xc) copies fields 0x2c/0x34/0x38/0x3c into param2[0..3]; locked 4-field getter
