x,y,height,theme,strength
33,50,79.4794,GROUND_SPOOKYGROUND,255
34,50,78.4567,GROUND_SPOOKYGROUND,255
35,50,77.5293,GROUND_SPOOKYGROUND,255
36,50,76.7919,GROUND_SPOOKYGROUND,255
37,50,76.0856,GROUND_SPOOKYGROUND,255
38,50,75.6444,GROUND_SPOOKYGROUND,255
39,50,75.286,GROUND_SPOOKYGROUND,255
40,50,74.7768,GROUND_SPOOKYGROUND,255
41,50,74.1314,GROUND_SPOOKYGROUND,255
42,50,73.421,GROUND_SPOOKYGROUND,255
43,50,72.7132,GROUND_SPOOKYGROUND,255
44,50,72.2919,GROUND_SPOOKYGROUND,255
45,50,72.109,GROUND_SPOOKYGROUND,255
46,50,72.0196,GROUND_SPOOKYGROUND,255
47,50,71.9303,GROUND_SPOOKYGROUND,255
48,50,71.8409,GROUND_SPOOKYGROUND,255
49,50,71.7515,GROUND_SPOOKYGROUND,255
50,50,71.7087,GROUND_SPOOKYGROUND,255
51,50,71.6527,GROUND_SPOOKYGROUND,255
52,50,71.6452,GROUND_SPOOKYGROUND,255
53,50,71.5421,GROUND_SPOOKYGROUND,255
54,50,71.2534,GROUND_SPOOKYGROUND,255
55,50,70.8429,GROUND_SPOOKYGROUND,255
56,50,70.3607,GROUND_SPOOKYGROUND,255
57,50,69.8785,GROUND_SPOOKYGROUND,255
58,50,69.3963,GROUND_SPOOKYGROUND,255
59,50,68.9141,GROUND_SPOOKYGROUND,255
60,50,68.4319,GROUND_SPOOKYGROUND,255
61,50,67.9497,GROUND_SPOOKYGROUND,255
62,50,67.4675,GROUND_SPOOKYGROUND,255
63,50,66.9853,GROUND_SPOOKYGROUND,255
64,50,66.5031,GROUND_SPOOKYGROUND,255
0,51,64.2686,GROUND_SPOOKYGROUND,255
1,51,65.0368,GROUND_SPOOKYGROUND,255
2,51,65.8389,GROUND_SPOOKYGROUND,255
3,51,66.5407,GROUND_SPOOKYGROUND,255
4,51,67.0406,GROUND_SPOOKYGROUND,255
5,51,67.4706,GROUND_SPOOKYGROUND,255
6,51,67.8153,GROUND_SPOOKYGROUND,255
7,51,68.0481,GROUND_SPOOKYGROUND,255
8,51,68.232,GROUND_SPOOKYGROUND,255
9,51,68.346,GROUND_SPOOKYGROUND,255
10,51,68.4184,GROUND_SPOOKYGROUND,255
11,51,68.376,GROUND_SPOOKYGROUND,255
12,51,68.2555,GROUND_SPOOKYGROUND,255
13,51,68.2002,GROUND_SPOOKYGROUND,255
14,51,68.3432,GROUND_SPOOKYGROUND,255
15,51,68.8191,GROUND_SPOOKYGROUND,255
16,51,69.2897,GROUND_SPOOKYGROUND,255
17,51,70.2952,GROUND_SPOOKYGROUND,255
18,51,71.3193,GROUND_SPOOKYGROUND,255
19,51,72.3632,GROUND_SPOOKYGROUND,255
20,51,74.0799,GROUND_SPOOKYGROUND,255
21,51,76.3509,GROUND_SPOOKYGROUND,255
22,51,78.8622,GROUND_SPOOKYGROUND,255
23,51,81.0929,GROUND_SPOOKYGROUND,255
24,51,82.1946,GROUND_SPOOKYGROUND,255
25,51,82.9485,GROUND_SPOOKYTREES,255
26,51,83.3137,GROUND_SPOOKYTREES,255
27,51,83.3806,GROUND_SPOOKYTREES,255
28,51,83.4405,GROUND_SPOOKYTREES,255
29,51,83.3958,GROUND_SPOOKYTREES,255
30,51,83.0789,GROUND_SPOOKYTREES,255
31,51,82.4382,GROUND_SPOOKYTREES,255
32,51,81.2023,GROUND_SPOOKYGROUND,255
33,51,79.6817,GROUND_SPOOKYGROUND,255
34,51,78.5861,GROUND_SPOOKYGROUND,255
35,51,77.9443,GROUND_SPOOKYGROUND,255
36,51,77.238,GROUND_SPOOKYGROUND,255
37,51,76.5006,GROUND_SPOOKYGROUND,255
38,51,75.9545,GROUND_SPOOKYGROUND,255
39,51,75.571,GROUND_SPOOKYGROUND,255
40,51,75.06,GROUND_SPOOKYGROUND,255
41,51,74.4308,GROUND_SPOOKYGROUND,255
42,51,73.6798,GROUND_SPOOKYGROUND,255
43,51,73.3161,GROUND_SPOOKYGROUND,255
44,51,72.8382,GROUND_SPOOKYGROUND,255
45,51,72.5978,GROUND_SPOOKYGROUND,255
46,51,72.5084,GROUND_SPOOKYGROUND,255
47,51,72.4191,GROUND_SPOOKYGROUND,255
48,51,72.3297,GROUND_SPOOKYTREES,255
49,51,72.2403,GROUND_SPOOKYTREES,255
50,51,72.2708,GROUND_SPOOKYTREES,255
51,51,72.2924,GROUND_SPOOKYTREES,255
52,51,72.2627,GROUND_SPOOKYTREES,255
53,51,72.0952,GROUND_SPOOKYGROUND,255
54,51,71.8331,GROUND_SPOOKYGROUND,255
55,51,71.3509,GROUND_SPOOKYGROUND,255
56,51,70.8687,GROUND_SPOOKYGROUND,255
57,51,70.3865,GROUND_SPOOKYGROUND,255
58,51,69.9043,GROUND_SPOOKYGROUND,255
59,51,69.4221,GROUND_SPOOKYGROUND,255
60,51,68.9399,GROUND_SPOOKYGROUND,255
61,51,68.4577,GROUND_SPOOKYGROUND,255
62,51,67.9755,GROUND_SPOOKYGROUND,255
63,51,67.4933,GROUND_SPOOKYGROUND,255
64,51,67.0111,GROUND_SPOOKYGROUND,255
0,52,64.5312,GROUND_SPOOKYTREES,255
1,52,65.2697,GROUND_SPOOKYTREES,255
2,52,66.1275,GROUND_SPOOKYGROUND,255
3,52,66.8359,GROUND_SPOOKYGROUND,255
4,52,67.4278,GROUND_SPOOKYGROUND,255
5,52,67.8629,GROUND_SPOOKYGROUND,255
6,52,68.2519,GROUND_SPOOKYGROUND,255
7,52,68.5362,GROUND_SPOOKYGROUND,255
8,52,68.7197,GROUND_SPOOKYGROUND,255
9,52,68.9035,GROUND_SPOOKYGROUND,255
10,52,69.0034,GROUND_SPOOKYGROUND,255
11,52,69.013,GROUND_SPOOKYGROUND,255
12,52,68.9792,GROUND_SPOOKYGROUND,255
13,52,68.8998,GROUND_SPOOKYGROUND,255
14,52,69.0508,GROUND_SPOOKYGROUND,255
15,52,69.1321,GROUND_SPOOKYGROUND,255
16,52,69.9601,GROUND_SPOOKYGROUND,255
17,52,70.898,GROUND_SPOOKYGROUND,255
18,52,71.8231,GROUND_SPOOKYGROUND,255
19,52,72.8401,GROUND_SPOOKYGROUND,255
20,52,74.6119,GROUND_SPOOKYGROUND,255
21,52,76.849,GROUND_SPOOKYGROUND,255
22,52,79.7022,GROUND_SPOOKYGROUND,255
23,52,81.406,GROUND_SPOOKYGROUND,255
24,52,82.5297,GROUND_SPOOKYGROUND,255
25,52,83.0633,GROUND_SPOOKYTREES,255
26,52,83.6273,GROUND_SPOOKYTREES,255
27,52,83.7455,GROUND_SPOOKYTREES,255
28,52,83.894,GROUND_SPOOKYTREES,255
29,52,83.7676,GROUND_SPOOKYTREES,255
30,52,83.5339,GROUND_SPOOKYTREES,255
31,52,82.9809,GROUND_SPOOKYTREES,255
32,52,81.8789,GROUND_SPOOKYGROUND,255
33,52,80.4429,GROUND_SPOOKYGROUND,255
34,52,79.0967,GROUND_SPOOKYGROUND,255
35,52,78.2715,GROUND_SPOOKYGROUND,255
36,52,77.5067,GROUND_SPOOKYGROUND,255
37,52,76.8916,GROUND_SPOOKYGROUND,255
38,52,76.4651,GROUND_SPOOKYGROUND,255
39,52,75.9694,GROUND_SPOOKYGROUND,255
40,52,75.3518,GROUND_SPOOKYGROUND,255
41,52,74.6502,GROUND_SPOOKYGROUND,255
42,52,74.1234,GROUND_SPOOKYGROUND,255
43,52,73.7925,GROUND_SPOOKYGROUND,255
44,52,73.3374,GROUND_SPOOKYGROUND,255
45,52,73.1301,GROUND_SPOOKYGROUND,255
46,52,72.9972,GROUND_SPOOKYGROUND,255
47,52,72.9079,GROUND_SPOOKYTREES,255
48,52,72.8185,GROUND_SPOOKYTREES,255
49,52,72.7291,GROUND_SPOOKYTREES,255
50,52,72.7596,GROUND_SPOOKYTREES,255
51,52,72.8412,GROUND_SPOOKYTREES,255
52,52,72.8195,GROUND_SPOOKYTREES,255
53,52,72.6428,GROUND_SPOOKYTREES,255
54,52,72.3411,GROUND_SPOOKYGROUND,255
55,52,71.8589,GROUND_SPOOKYGROUND,255
56,52,71.3767,GROUND_SPOOKYGROUND,255
57,52,70.8945,GROUND_SPOOKYGROUND,255
58,52,70.4123,GROUND_SPOOKYGROUND,255
59,52,69.9301,GROUND_SPOOKYGROUND,255
60,52,69.4479,GROUND_SPOOKYGROUND,255
61,52,68.9657,GROUND_SPOOKYGROUND,255
62,52,68.4835,GROUND_SPOOKYGROUND,255
63,52,68.0013,GROUND_SPOOKYGROUND,255
64,52,67.5191,GROUND_SPOOKYGROUND,255
0,53,64.79,GROUND_SPOOKYTREES,255
1,53,65.5152,GROUND_SPOOKYTREES,255
2,53,66.3609,GROUND_SPOOKYTREES,255
3,53,67.1257,GROUND_SPOOKYGROUND,255
4,53,67.7116,GROUND_SPOOKYGROUND,255
5,53,68.2422,GROUND_SPOOKYGROUND,255
6,53,68.6373,GROUND_SPOOKYGROUND,255
7,53,68.9215,GROUND_SPOOKYGROUND,255
8,53,69.2057,GROUND_SPOOKYGROUND,255
9,53,69.3925,GROUND_SPOOKYGROUND,255
10,53,69.5613,GROUND_SPOOKYGROUND,255
11,53,69.6656,GROUND_SPOOKYGROUND,255
12,53,69.6688,GROUND_SPOOKYGROUND,255
13,53,69.6182,GROUND_SPOOKYGROUND,255
14,53,69.7157,GROUND_SPOOKYGROUND,255
15,53,69.9842,GROUND_SPOOKYGROUND,255
16,53,70.3686,GROUND_SPOOKYGROUND,255
17,53,71.2271,GROUND_SPOOKYGROUND,255
18,53,72.3902,GROUND_SPOOKYGROUND,255
19,53,73.3407,GROUND_SPOOKYGROUND,255
20,53,75.233,GROUND_SPOOKYGROUND,255
21,53,77.5247,GROUND_SPOOKYGROUND,255
22,53,79.9107,GROUND_SPOOKYGROUND,255
23,53,81.3767,GROUND_SPOOKYGROUND,255
24,53,82.5537,GROUND_SPOOKYGROUND,255
25,53,83.4351,GROUND_SPOOKYTREES,255
26,53,83.8526,GROUND_SPOOKYTREES,255
27,53,84.0546,GROUND_SPOOKYTREES,255
28,53,84.1225,GROUND_SPOOKYTREES,255
29,53,84.1001,GROUND_SPOOKYTREES,255
30,53,83.848,GROUND_SPOOKYTREES,255
31,53,83.1628,GROUND_SPOOKYTREES,255
32,53,82.2418,GROUND_SPOOKYTREES,255
33,53,81.0383,GROUND_SPOOKYGROUND,255
34,53,79.6276,GROUND_SPOOKYGROUND,255
35,53,78.7007,GROUND_SPOOKYGROUND,255
36,53,77.8188,GROUND_SPOOKYGROUND,255
37,53,77.3371,GROUND_SPOOKYGROUND,255
38,53,76.6769,GROUND_SPOOKYGROUND,255
39,53,76.166,GROUND_SPOOKYGROUND,255
40,53,75.5885,GROUND_SPOOKYGROUND,255
41,53,74.9336,GROUND_SPOOKYGROUND,255
42,53,74.6457,GROUND_SPOOKYGROUND,255
43,53,74.2203,GROUND_SPOOKYGROUND,255
44,53,73.8017,GROUND_SPOOKYGROUND,255
45,53,73.6236,GROUND_SPOOKYGROUND,255
46,53,73.486,GROUND_SPOOKYGROUND,255
47,53,73.3967,GROUND_SPOOKYTREES,255
48,53,73.3073,GROUND_SPOOKYTREES,255
49,53,73.2179,GROUND_SPOOKYTREES,255
50,53,73.2484,GROUND_SPOOKYTREES,255
51,53,73.2787,GROUND_SPOOKYTREES,255
52,53,73.2573,GROUND_SPOOKYTREES,255
53,53,73.096,GROUND_SPOOKYTREES,255
54,53,72.7867,GROUND_SPOOKYGROUND,255
55,53,72.3669,GROUND_SPOOKYGROUND,255
56,53,71.8847,GROUND_SPOOKYGROUND,255
57,53,71.4025,GROUND_SPOOKYGROUND,255
58,53,70.9203,GROUND_SPOOKYGROUND,255
59,53,70.4381,GROUND_SPOOKYGROUND,255
60,53,69.9559,GROUND_SPOOKYGROUND,255
61,53,69.4737,GROUND_SPOOKYGROUND,255
62,53,68.9915,GROUND_SPOOKYGROUND,255
63,53,68.5093,GROUND_SPOOKYGROUND,255
64,53,68.0272,GROUND_SPOOKYGROUND,255
0,54,65.0866,GROUND_SPOOKYTREES,255
1,54,65.7035,GROUND_SPOOKYTREES,255
2,54,66.5713,GROUND_SPOOKYTREES,255
3,54,67.3411,GROUND_SPOOKYGROUND,255
4,54,67.9999,GROUND_SPOOKYGROUND,255
5,54,68.5643,GROUND_SPOOKYGROUND,255
6,54,68.9661,GROUND_SPOOKYGROUND,255
7,54,69.3068,GROUND_SPOOKYGROUND,255
8,54,69.591,GROUND_SPOOKYGROUND,255
9,54,69.8753,GROUND_SPOOKYGROUND,255
10,54,70.0636,GROUND_SPOOKYGROUND,255
11,54,70.2217,GROUND_SPOOKYGROUND,255
12,54,70.3433,GROUND_SPOOKYGROUND,255
13,54,70.6139,GROUND_SPOOKYGROUND,255
14,54,70.5985,GROUND_SPOOKYGROUND,255
15,54,70.8849,GROUND_SPOOKYGROUND,255
16,54,71.0209,GROUND_SPOOKYGROUND,255
17,54,71.838,GROUND_SPOOKYGROUND,255
18,54,72.7271,GROUND_SPOOKYGROUND,255
19,54,73.9309,GROUND_SPOOKYGROUND,255
20,54,75.5222,GROUND_SPOOKYGROUND,255
21,54,77.7801,GROUND_SPOOKYGROUND,255
22,54,79.8999,GROUND_SPOOKYGROUND,255
23,54,81.7357,GROUND_SPOOKYGROUND,255
24,54,82.8769,GROUND_SPOOKYGROUND,255
25,54,83.5648,GROUND_SPOOKYTREES,255
26,54,84.0129,GROUND_SPOOKYTREES,255
27,54,84.3468,GROUND_SPOOKYTREES,255
28,54,84.4057,GROUND_SPOOKYTREES,255
29,54,84.2605,GROUND_SPOOKYTREES,255
30,54,83.9543,GROUND_SPOOKYTREES,255
31,54,83.577,GROUND_SPOOKYTREES,255
32,54,82.531,GROUND_SPOOKYTREES,255
33,54,81.2964,GROUND_SPOOKYGROUND,255
34,54,80.1814,GROUND_SPOOKYGROUND,255
35,54,79.0564,GROUND_SPOOKYGROUND,255
36,54,78.3852,GROUND_SPOOKYGROUND,255
37,54,77.4217,GROUND_SPOOKYGROUND,255
38,54,76.8691,GROUND_SPOOKYGROUND,255
39,54,76.3605,GROUND_SPOOKYGROUND,255
40,54,75.9493,GROUND_SPOOKYGROUND,255
41,54,75.5518,GROUND_SPOOKYGROUND,255
42,54,75.2321,GROUND_SPOOKYGROUND,255
43,54,74.6399,GROUND_SPOOKYGROUND,255
44,54,74.3091,GROUND_SPOOKYGROUND,255
45,54,74.1115,GROUND_SPOOKYGROUND,255
46,54,73.9749,GROUND_SPOOKYGROUND,255
47,54,73.8855,GROUND_SPOOKYTREES,255
48,54,73.7961,GROUND_SPOOKYTREES,255
49,54,73.7067,GROUND_SPOOKYTREES,255
50,54,73.6647,GROUND_SPOOKYTREES,255
51,54,73.6594,GROUND_SPOOKYTREES,255
52,54,73.6153,GROUND_SPOOKYTREES,255
53,54,73.4979,GROUND_SPOOKYTREES,255
54,54,73.2736,GROUND_SPOOKYGROUND,255
55,54,72.8749,GROUND_SPOOKYGROUND,255
56,54,72.3927,GROUND_SPOOKYGROUND,255
57,54,71.9106,GROUND_SPOOKYGROUND,255
58,54,71.4284,GROUND_SPOOKYGROUND,255
59,54,70.9462,GROUND_SPOOKYGROUND,255
60,54,70.464,GROUND_SPOOKYGROUND,255
61,54,69.9818,GROUND_SPOOKYGROUND,255
62,54,69.4996,GROUND_SPOOKYGROUND,255
63,54,69.0174,GROUND_SPOOKYGROUND,255
64,54,68.5352,GROUND_SPOOKYGROUND,255
0,55,65.3218,GROUND_SPOOKYTREES,255
1,55,65.9396,GROUND_SPOOKYTREES,255
2,55,66.7356,GROUND_SPOOKYTREES,255
3,55,67.5777,GROUND_SPOOKYGROUND,255
4,55,68.2453,GROUND_SPOOKYGROUND,255
5,55,68.8066,GROUND_SPOOKYGROUND,255
6,55,69.285,GROUND_SPOOKYGROUND,255
7,55,69.6922,GROUND_SPOOKYGROUND,255
8,55,69.9764,GROUND_SPOOKYGROUND,255
9,55,70.2606,GROUND_SPOOKYGROUND,255
10,55,70.9064,GROUND_SPOOKYGROUND,255
11,55,71.1403,GROUND_SPOOKYGROUND,255
12,55,71.5556,GROUND_SPOOKYGROUND,255
13,55,71.7485,GROUND_SPOOKYGROUND,255
14,55,71.7291,GROUND_SPOOKYGROUND,255
15,55,72.0344,GROUND_SPOOKYGROUND,255
16,55,71.9654,GROUND_SPOOKYGROUND,255
17,55,72.5114,GROUND_SPOOKYGROUND,255
18,55,73.036,GROUND_SPOOKYGROUND,255
19,55,74.0471,GROUND_SPOOKYGROUND,255
20,55,75.9229,GROUND_SPOOKYGROUND,255
21,55,77.8487,GROUND_SPOOKYGROUND,255
22,55,80.0082,GROUND_SPOOKYGROUND,255
23,55,81.6556,GROUND_SPOOKYGROUND,255
24,55,82.957,GROUND_SPOOKYGROUND,255
25,55,83.6509,GROUND_SPOOKYTREES,255
26,55,84.1546,GROUND_SPOOKYTREES,255
27,55,84.4349,GROUND_SPOOKYTREES,255
28,55,84.5195,GROUND_SPOOKYTREES,255
29,55,84.4284,GROUND_SPOOKYTREES,255
30,55,84.1905,GROUND_SPOOKYTREES,255
31,55,83.7777,GROUND_SPOOKYTREES,255
32,55,82.7845,GROUND_SPOOKYTREES,255
33,55,81.9553,GROUND_SPOOKYGROUND,255
34,55,80.4071,GROUND_SPOOKYGROUND,255
35,55,79.3752,GROUND_SPOOKYGROUND,255
36,55,78.4144,GROUND_SPOOKYGROUND,255
37,55,77.641,GROUND_SPOOKYGROUND,255
38,55,77.0935,GROUND_SPOOKYGROUND,255
39,55,76.7036,GROUND_SPOOKYGROUND,255
40,55,76.3621,GROUND_SPOOKYGROUND,255
41,55,76.18,GROUND_SPOOKYGROUND,255
42,55,75.7623,GROUND_SPOOKYGROUND,255
43,55,75.1903,GROUND_SPOOKYGROUND,255
44,55,74.7899,GROUND_SPOOKYGROUND,255
45,55,74.553,GROUND_SPOOKYGROUND,255
46,55,74.4637,GROUND_SPOOKYGROUND,255
47,55,74.3743,GROUND_SPOOKYTREES,255
48,55,74.2849,GROUND_SPOOKYTREES,255
49,55,74.1955,GROUND_SPOOKYTREES,255
50,55,74.1061,GROUND_SPOOKYTREES,255
51,55,74.0558,GROUND_SPOOKYTREES,255
52,55,73.9748,GROUND_SPOOKYTREES,255
53,55,73.9062,GROUND_SPOOKYTREES,255
54,55,73.6908,GROUND_SPOOKYGROUND,255
55,55,73.383,GROUND_SPOOKYGROUND,255
56,55,72.9008,GROUND_SPOOKYGROUND,255
57,55,72.4186,GROUND_SPOOKYGROUND,255
58,55,71.9364,GROUND_SPOOKYGROUND,255
59,55,71.4542,GROUND_SPOOKYGROUND,255
60,55,70.972,GROUND_SPOOKYGROUND,255
61,55,70.4898,GROUND_SPOOKYGROUND,255
62,55,70.0076,GROUND_SPOOKYGROUND,255
63,55,69.5254,GROUND_SPOOKYGROUND,255
64,55,69.0432,GROUND_SPOOKYGROUND,255
0,56,65.5342,GROUND_SPOOKYTREES,255
1,56,66.0681,GROUND_SPOOKYTREES,255
2,56,66.8423,GROUND_SPOOKYTREES,255
3,56,67.6859,GROUND_SPOOKYGROUND,255
4,56,68.4503,GROUND_SPOOKYGROUND,255
5,56,69.0888,GROUND_SPOOKYGROUND,255
6,56,69.6079,GROUND_SPOOKYGROUND,255
7,56,70.0218,GROUND_SPOOKYGROUND,255
8,56,70.3617,GROUND_SPOOKYGROUND,255
9,56,71.172,GROUND_SPOOKYGROUND,255
10,56,71.9884,GROUND_SPOOKYGROUND,255
11,56,72.6257,GROUND_SPOOKYGROUND,255
12,56,73.5685,GROUND_SPOOKYGROUND,255
13,56,73.7362,GROUND_SPOOKYGROUND,255
14,56,73.8391,GROUND_SPOOKYGROUND,255
15,56,73.417,GROUND_SPOOKYGROUND,255
16,56,73.2502,GROUND_SPOOKYGROUND,255
17,56,73.5011,GROUND_SPOOKYGROUND,255
18,56,74.0667,GROUND_SPOOKYGROUND,255
19,56,74.7887,GROUND_SPOOKYGROUND,255
20,56,76.1001,GROUND_SPOOKYGROUND,255
21,56,77.7224,GROUND_SPOOKYGROUND,255
22,56,80.026,GROUND_SPOOKYGROUND,255
23,56,81.9011,GROUND_SPOOKYGROUND,255
24,56,83.1642,GROUND_SPOOKYGROUND,255
25,56,83.7926,GROUND_SPOOKYTREES,255
26,56,84.3344,GROUND_SPOOKYTREES,255
27,56,84.6145,GROUND_SPOOKYTREES,255
28,56,84.6515,GROUND_SPOOKYTREES,255
29,56,84.6175,GROUND_SPOOKYTREES,255
30,56,84.3865,GROUND_SPOOKYTREES,255
31,56,83.8356,GROUND_SPOOKYTREES,255
32,56,83.2305,GROUND_SPOOKYTREES,255
33,56,81.9863,GROUND_SPOOKYGROUND,255
34,56,80.9703,GROUND_SPOOKYGROUND,255
35,56,79.4276,GROUND_SPOOKYGROUND,255
36,56,78.6238,GROUND_SPOOKYGROUND,255
37,56,77.8722,GROUND_SPOOKYGROUND,255
38,56,77.3371,GROUND_SPOOKYGROUND,255
39,56,77.1746,GROUND_SPOOKYGROUND,255
40,56,77.0203,GROUND_SPOOKYGROUND,255
41,56,76.7771,GROUND_SPOOKYGROUND,255
42,56,76.2743,GROUND_SPOOKYGROUND,255
43,56,75.6761,GROUND_SPOOKYGROUND,255
44,56,75.2742,GROUND_SPOOKYGROUND,255
45,56,75.0418,GROUND_SPOOKYGROUND,255
46,56,74.9525,GROUND_SPOOKYGROUND,255
47,56,74.8631,GROUND_SPOOKYTREES,255
48,56,74.7737,GROUND_SPOOKYTREES,255
49,56,74.6843,GROUND_SPOOKYTREES,255
50,56,74.5949,GROUND_SPOOKYTREES,255
51,56,74.5055,GROUND_SPOOKYTREES,255
52,56,74.4162,GROUND_SPOOKYTREES,255
53,56,74.3268,GROUND_SPOOKYTREES,255
54,56,74.1859,GROUND_SPOOKYGROUND,255
55,56,73.891,GROUND_SPOOKYGROUND,255
56,56,73.4088,GROUND_SPOOKYGROUND,255
57,56,72.9266,GROUND_SPOOKYGROUND,255
58,56,72.4444,GROUND_SPOOKYGROUND,255
59,56,71.9622,GROUND_SPOOKYGROUND,255
60,56,71.48,GROUND_SPOOKYGROUND,255
61,56,70.9978,GROUND_SPOOKYGROUND,255
62,56,70.5156,GROUND_SPOOKYGROUND,255
63,56,70.0334,GROUND_SPOOKYGROUND,255
64,56,69.5512,GROUND_SPOOKYGROUND,255
0,57,65.7034,GROUND_SPOOKYTREES,255
1,57,66.1993,GROUND_SPOOKYTREES,255
2,57,66.8852,GROUND_SPOOKYTREES,255
3,57,67.8054,GROUND_SPOOKYTREES,255
4,57,68.6126,GROUND_SPOOKYGROUND,255
5,57,69.3242,GROUND_SPOOKYGROUND,255
6,57,69.8389,GROUND_SPOOKYGROUND,255
7,57,70.3564,GROUND_SPOOKYGROUND,255
8,57,71.4939,GROUND_SPOOKYGROUND,255
9,57,72.4768,GROUND_SPOOKYGROUND,255
10,57,73.6365,GROUND_SPOOKYGROUND,255
11,57,74.6902,GROUND_SPOOKYGROUND,255
12,57,75.1086,GROUND_SPOOKYGROUND,255
13,57,75.4468,GROUND_SPOOKYGROUND,255
14,57,75.1996,GROUND_SPOOKYGROUND,255
15,57,75.2612,GROUND_SPOOKYGROUND,255
16,57,74.9063,GROUND_SPOOKYGROUND,255
17,57,74.4843,GROUND_SPOOKYGROUND,255
18,57,75.0213,GROUND_SPOOKYGROUND,255
19,57,75.5796,GROUND_SPOOKYGROUND,255
20,57,76.2982,GROUND_SPOOKYGROUND,255
21,57,77.6815,GROUND_SPOOKYGROUND,255
22,57,80.0486,GROUND_SPOOKYGROUND,255
23,57,81.5874,GROUND_SPOOKYGROUND,255
24,57,83.0758,GROUND_SPOOKYTREES,255
25,57,83.9793,GROUND_SPOOKYTREES,255
26,57,84.5012,GROUND_SPOOKYTREES,255
27,57,84.7539,GROUND_SPOOKYTREES,255
28,57,84.8153,GROUND_SPOOKYTREES,255
29,57,84.7272,GROUND_SPOOKYTREES,255
30,57,84.5302,GROUND_SPOOKYTREES,255
31,57,83.9809,GROUND_SPOOKYTREES,255
32,57,83.297,GROUND_SPOOKYTREES,255
33,57,82.099,GROUND_SPOOKYGROUND,255
34,57,80.7218,GROUND_SPOOKYGROUND,255
35,57,79.4541,GROUND_SPOOKYGROUND,255
36,57,78.7663,GROUND_SPOOKYGROUND,255
37,57,78.0972,GROUND_SPOOKYGROUND,255
38,57,77.7155,GROUND_SPOOKYGROUND,255
39,57,77.5897,GROUND_SPOOKYGROUND,255
40,57,77.6188,GROUND_SPOOKYGROUND,255
41,57,77.3146,GROUND_SPOOKYGROUND,255
42,57,76.7139,GROUND_SPOOKYGROUND,255
43,57,76.17,GROUND_SPOOKYGROUND,255
44,57,75.7712,GROUND_SPOOKYGROUND,255
45,57,75.5307,GROUND_SPOOKYGROUND,255
46,57,75.4413,GROUND_SPOOKYGROUND,255
47,57,75.3519,GROUND_SPOOKYGROUND,255
48,57,75.2625,GROUND_SPOOKYTREES,255
49,57,75.1731,GROUND_SPOOKYTREES,255
50,57,75.0837,GROUND_SPOOKYTREES,255
51,57,74.9943,GROUND_SPOOKYTREES,255
52,57,74.905,GROUND_SPOOKYTREES,255
53,57,74.8156,GROUND_SPOOKYTREES,255
54,57,74.6141,GROUND_SPOOKYTREES,255
55,57,74.3135,GROUND_SPOOKYGROUND,255
56,57,73.9168,GROUND_SPOOKYGROUND,255
57,57,73.4346,GROUND_SPOOKYGROUND,255
58,57,72.9524,GROUND_SPOOKYGROUND,255
59,57,72.4702,GROUND_SPOOKYGROUND,255
60,57,71.988,GROUND_SPOOKYGROUND,255
61,57,71.5058,GROUND_SPOOKYGROUND,255
62,57,71.0236,GROUND_SPOOKYGROUND,255
63,57,70.5414,GROUND_SPOOKYGROUND,255
64,57,70.0592,GROUND_SPOOKYGROUND,255
0,58,65.919,GROUND_SPOOKYTREES,255
1,58,66.3954,GROUND_SPOOKYTREES,255
2,58,66.9178,GROUND_SPOOKYTREES,255
3,58,67.8016,GROUND_SPOOKYTREES,255
4,58,68.6295,GROUND_SPOOKYGROUND,255
5,58,69.4498,GROUND_SPOOKYGROUND,255
6,58,70.1046,GROUND_SPOOKYGROUND,255
7,58,71.5366,GROUND_SPOOKYGROUND,255
8,58,73.1929,GROUND_SPOOKYGROUND,255
9,58,74.48,GROUND_SPOOKYGROUND,255
10,58,75.0608,GROUND_SPOOKYGROUND,255
11,58,75.9141,GROUND_SPOOKYGROUND,255
12,58,76.422,GROUND_SPOOKYGROUND,255
13,58,76.6309,GROUND_SPOOKYGROUND,255
14,58,76.5218,GROUND_SPOOKYGROUND,255
15,58,76.3228,GROUND_SPOOKYGROUND,255
16,58,76.3306,GROUND_SPOOKYGROUND,255
17,58,75.9964,GROUND_SPOOKYGROUND,255
18,58,75.9502,GROUND_SPOOKYGROUND,255
19,58,76.2699,GROUND_SPOOKYGROUND,255
20,58,76.9621,GROUND_SPOOKYGROUND,255
21,58,78.1164,GROUND_SPOOKYGROUND,255
22,58,79.7847,GROUND_SPOOKYGROUND,255
23,58,81.454,GROUND_SPOOKYGROUND,255
24,58,83.1377,GROUND_SPOOKYTREES,255
25,58,84.1787,GROUND_SPOOKYTREES,255
26,58,84.6314,GROUND_SPOOKY_TEST06,255
27,58,84.8983,GROUND_SPOOKY_TEST06,255
28,58,85.0008,GROUND_SPOOKY_TEST06,255
29,58,84.9026,GROUND_SPOOKY_TEST06,255
30,58,84.6655,GROUND_SPOOKY_TEST06,255
31,58,84.2109,GROUND_SPOOKYTREES,255
32,58,83.3269,GROUND_SPOOKYTREES,255
33,58,82.0256,GROUND_SPOOKYGROUND,255
34,58,80.6405,GROUND_SPOOKYGROUND,255
35,58,79.5119,GROUND_SPOOKYGROUND,255
36,58,78.9642,GROUND_SPOOKYGROUND,255
