class	vtable_va	slot	func_va
CCombatSequence_TrollOpeningGroundPound	012797bc	7	008b4130
CCombatSequence_TrollOpeningGroundPound	012797bc	0	008b4140
CCombatSequence_TrollProjectileAttack	0127980c	2	008b4180
CCombatSequence_TrollProjectileAttack	0127980c	15	008b41a0
CCombatSequence_TrollProjectileAttack	0127980c	7	008b41b0
CCombatSequence_TrollProjectileAttack	0127980c	0	008b41c0
CCombatSequence_TrollBurrowPursue	0127985c	2	008b4200
CCombatSequence_TrollBurrowPursue	0127985c	15	008b4220
CCombatSequence_TrollBurrowPursue	0127985c	0	008b4230
CCombatSequence_TrollBurrowPursueNoZone	012798ac	2	008b4270
CCombatSequence_TrollBurrowPursueNoZone	012798ac	15	008b4290
CCombatSequence_TrollBurrowPursueNoZone	012798ac	0	008b42a0
CCombatSequence_TrollRockPursue	012798fc	2	008b42e0
CCombatSequence_TrollRockPursue	012798fc	15	008b4300
CCombatSequence_TrollRockPursue	012798fc	0	008b4310
CCombatSequence_TrollRockPursueNoZone	0127994c	2	008b4350
CCombatSequence_TrollRockPursueNoZone	0127994c	15	008b4370
CCombatSequence_TrollRockPursueNoZone	0127994c	6	008b4380
CCombatSequence_TrollRockPursueNoZone	0127994c	0	008b4390
CCombatSequence_TrollRockAdvance	0127999c	2	008b43d0
CCombatSequence_TrollRockAdvance	0127999c	15	008b43f0
CCombatSequence_TrollRockAdvance	0127999c	0	008b4400
CCombatSequence_TrollRockThrowRock	012799ec	2	008b4440
CCombatSequence_TrollRockThrowRock	012799ec	15	008b4460
CCombatSequence_TrollRockThrowRock	012799ec	7	008b4470
CCombatSequence_TrollRockThrowRock	012799ec	5	008b4480
CCombatSequence_TrollRockThrowRock	012799ec	0	008b4490
CCombatSequence_TrollRockIdle	01279a3c	2	008b44d0
CCombatSequence_TrollRockIdle	01279a3c	15	008b44f0
CCombatSequence_TrollRockIdle	01279a3c	0	008b4500
CCombatSequence_TrollRockShuffleBack	01279a8c	2	008b4540
CCombatSequence_TrollRockShuffleBack	01279a8c	15	008b4560
CCombatSequence_TrollRockShuffleBack	01279a8c	0	008b4570
CCombatSequence_VillagerAttack	01279adc	2	008b45b0
CCombatSequence_VillagerAttack	01279adc	15	008b45d0
CCombatSequence_VillagerAttack	01279adc	7	008b45e0
CCombatSequence_VillagerAttack	01279adc	0	008b45f0
CCombatSequence_VillagerBackOff	01279b2c	2	008b4630
CCombatSequence_VillagerBackOff	01279b2c	15	008b4650
CCombatSequence_VillagerBackOff	01279b2c	0	008b4660
CCombatSequence_VillagerStepIn	01279b7c	2	008b46a0
CCombatSequence_VillagerStepIn	01279b7c	15	008b46c0
CCombatSequence_VillagerStepIn	01279b7c	6	008b46d0
CCombatSequence_VillagerStepIn	01279b7c	0	008b46e0
CCombatSequence_VillagerAdvance	01279bcc	2	008b4720
CCombatSequence_VillagerAdvance	01279bcc	15	008b4740
CCombatSequence_VillagerAdvance	01279bcc	6	008b4750
CCombatSequence_VillagerAdvance	01279bcc	0	008b4760
CCombatSequence_VillagerCombo	01279c1c	2	008b47a0
CCombatSequence_VillagerCombo	01279c1c	15	008b47c0
CCombatSequence_VillagerCombo	01279c1c	7	008b47d0
CCombatSequence_VillagerCombo	01279c1c	0	008b47e0
CCombatSequence_VillagerComboUnblockable	01279c6c	2	008b4820
CCombatSequence_VillagerComboUnblockable	01279c6c	15	008b4840
CCombatSequence_VillagerComboUnblockable	01279c6c	7	008b4850
CCombatSequence_VillagerComboUnblockable	01279c6c	0	008b4860
CCombatSequence_VillagerNearAttack	01279cbc	2	008b48a0
CCombatSequence_VillagerNearAttack	01279cbc	15	008b48c0
CCombatSequence_VillagerNearAttack	01279cbc	7	008b48d0
CCombatSequence_VillagerNearAttack	01279cbc	0	008b48e0
CCombatSequenceWhisperLunge	01279d0c	2	008b4920
CCombatSequenceWhisperLunge	01279d0c	15	008b4940
CCombatSequenceWhisperLunge	01279d0c	7	008b4950
CCombatSequenceWhisperLunge	01279d0c	0	008b4960
CCombatSequenceWhisperAdvance	01279d5c	2	008b49a0
CCombatSequenceWhisperAdvance	01279d5c	15	008b49c0
CCombatSequenceWhisperAdvance	01279d5c	7	008b49d0
CCombatSequenceWhisperAdvance	01279d5c	0	008b49e0
CCombatSequenceWhisperAttackCombo	01279dac	2	008b4a20
CCombatSequenceWhisperAttackCombo	01279dac	15	008b4a40
CCombatSequenceWhisperAttackCombo	01279dac	7	008b4a50
CCombatSequenceWhisperAttackCombo	01279dac	0	008b4a60
CCombatSequenceWhisperAttackBigCombo	01279dfc	2	008b4aa0
CCombatSequenceWhisperAttackBigCombo	01279dfc	15	008b4ac0
CCombatSequenceWhisperAttackBigCombo	01279dfc	7	008b4ad0
CCombatSequenceWhisperAttackBigCombo	01279dfc	0	008b4ae0
CCombatSequenceWhisperAttack360	01279e4c	2	008b4b20
CCombatSequenceWhisperAttack360	01279e4c	15	008b4b40
CCombatSequenceWhisperAttack360	01279e4c	7	008b4b50
CCombatSequenceWhisperAttack360	01279e4c	0	008b4b60
CCombatSequenceWhisperStrikeStrafeBack	01279e9c	2	008b4ba0
CCombatSequenceWhisperStrikeStrafeBack	01279e9c	15	008b4bc0
CCombatSequenceWhisperStrikeStrafeBack	01279e9c	7	008b4bd0
CCombatSequenceWhisperStrikeStrafeBack	01279e9c	0	008b4be0
CCombatSequenceWhisperTooCloseLeapBack	01279eec	2	008b4c20
CCombatSequenceWhisperTooCloseLeapBack	01279eec	15	008b4c40
CCombatSequenceWhisperTooCloseLeapBack	01279eec	7	008b4c50
CCombatSequenceWhisperTooCloseLeapBack	01279eec	0	008b4c60
CCombatSequenceWhisperBoast	01279f3c	2	008b4ca0
CCombatSequenceWhisperBoast	01279f3c	15	008b4cc0
CCombatSequenceWhisperBoast	01279f3c	9	008b4cd0
CCombatSequenceWhisperBoast	01279f3c	0	008b4ce0
CCombatSequenceWhisperSortYourselfOut	01279f8c	2	008b4d20
CCombatSequenceWhisperSortYourselfOut	01279f8c	15	008b4d40
CCombatSequenceWhisperSortYourselfOut	01279f8c	0	008b4d50
CCombatSequenceWhisperStrafeAround	01279fdc	2	008b4d90
CCombatSequenceWhisperStrafeAround	01279fdc	15	008b4db0
CCombatSequenceWhisperStrafeAround	01279fdc	6	008b4dc0
CCombatSequenceWhisperStrafeAround	01279fdc	0	008b4dd0
CCombatSequenceWhisperIdles	0127a02c	2	008b4e10
CCombatSequenceWhisperIdles	0127a02c	15	008b4e30
CCombatSequenceWhisperIdles	0127a02c	6	008b4e40
CCombatSequenceWhisperIdles	0127a02c	0	008b4e50
CCombatSequenceJacksCombo	0127a07c	2	008b4e90
CCombatSequenceJacksCombo	0127a07c	15	008b4eb0
CCombatSequenceJacksCombo	0127a07c	6	008b4ec0
CCombatSequenceJacksCombo	0127a07c	0	008b4ed0
CCombatSequence2StrikeCombo	0127a0cc	2	008b4f10
CCombatSequence2StrikeCombo	0127a0cc	15	008b4f30
CCombatSequence2StrikeCombo	0127a0cc	6	008b4f40
CCombatSequence2StrikeCombo	0127a0cc	0	008b4f50
CCombatSequenceUnblockableFacing	0127a11c	2	008b4f90
CCombatSequenceUnblockableFacing	0127a11c	15	008b4fb0
CCombatSequenceUnblockableFacing	0127a11c	6	008b4fc0
CCombatSequenceUnblockableFacing	0127a11c	0	008b4fd0
CCombatSequenceNonInterruptable2StrikeCombo	0127a16c	2	008b5010
CCombatSequenceNonInterruptable2StrikeCombo	0127a16c	15	008b5030
CCombatSequenceNonInterruptable2StrikeCombo	0127a16c	6	008b5040
CCombatSequenceNonInterruptable2StrikeCombo	0127a16c	0	008b5050
CCombatSequence_BattleCharge	0127a1bc	2	008b5090
CCombatSequence_BattleCharge	0127a1bc	13	008b50b0
CCombatSequence_BattleCharge	0127a1bc	15	008b50c0
CCombatSequence_BattleCharge	0127a1bc	6	008b50d0
CCombatSequence_BattleCharge	0127a1bc	0	008b50e0
CCombatSequence_WillLightning	0127a20c	2	008b5120
CCombatSequence_WillLightning	0127a20c	13	008b5140
CCombatSequence_WillLightning	0127a20c	15	008b5150
CCombatSequence_WillLightning	0127a20c	6	008b5160
CCombatSequence_WillLightning	0127a20c	5	008b5170
CCombatSequence_WillLightning	0127a20c	7	008b5180
CCombatSequence_WillLightning	0127a20c	0	008b5190
CCombatSequence_WillEnflame	0127a25c	2	008b51d0
CCombatSequence_WillEnflame	0127a25c	13	008b51f0
CCombatSequence_WillEnflame	0127a25c	15	008b5200
CCombatSequence_WillEnflame	0127a25c	6	008b5210
CCombatSequence_WillEnflame	0127a25c	5	008b5220
CCombatSequence_WillEnflame	0127a25c	19	008b5230
CCombatSequence_WillEnflame	0127a25c	7	008b5240
CCombatSequence_WillEnflame	0127a25c	0	008b5250
CCombatSequence_WillForcePush	0127a2b4	2	008b5290
CCombatSequence_WillForcePush	0127a2b4	13	008b52b0
CCombatSequence_WillForcePush	0127a2b4	15	008b52c0
CCombatSequence_WillForcePush	0127a2b4	6	008b52d0
CCombatSequence_WillForcePush	0127a2b4	5	008b52e0
CCombatSequence_WillForcePush	0127a2b4	19	008b52f0
CCombatSequence_WillForcePush	0127a2b4	7	008b5300
CCombatSequence_WillForcePush	0127a2b4	0	008b5310
CCombatSequence_WillForcePushLongRange	0127a30c	2	008b5350
CCombatSequence_WillForcePushLongRange	0127a30c	13	008b5370
CCombatSequence_WillForcePushLongRange	0127a30c	15	008b5380
CCombatSequence_WillForcePushLongRange	0127a30c	6	008b5390
CCombatSequence_WillForcePushLongRange	0127a30c	5	008b53a0
CCombatSequence_WillForcePushLongRange	0127a30c	19	008b53b0
CCombatSequence_WillForcePushLongRange	0127a30c	7	008b53c0
CCombatSequence_WillForcePushLongRange	0127a30c	0	008b53d0
CCombatSequence_WillPhysicalShield	0127a364	2	008b5410
CCombatSequence_WillPhysicalShield	0127a364	13	008b5430
CCombatSequence_WillPhysicalShield	0127a364	15	008b5440
CCombatSequence_WillPhysicalShield	0127a364	6	008b5450
CCombatSequence_WillPhysicalShield	0127a364	5	008b5460
CCombatSequence_WillPhysicalShield	0127a364	7	008b5470
CCombatSequence_WillPhysicalShield	0127a364	0	008b5480
CCombatSequence_WillPhysicalShieldNonMelee	0127a3b4	2	008b54c0
CCombatSequence_WillPhysicalShieldNonMelee	0127a3b4	13	008b54e0
CCombatSequence_WillPhysicalShieldNonMelee	0127a3b4	15	008b54f0
CCombatSequence_WillPhysicalShieldNonMelee	0127a3b4	6	008b5500
CCombatSequence_WillPhysicalShieldNonMelee	0127a3b4	5	008b5510
CCombatSequence_WillPhysicalShieldNonMelee	0127a3b4	7	008b5520
CCombatSequence_WillPhysicalShieldNonMelee	0127a3b4	0	008b5530
CCreatureAction_ProjectileCrouch	0127ac94	12	008b6520
CCreatureAction_GetUpFromSitting	01276c2c	68	008b6530
CCreatureAction_LeapBack	01263024	12	008b6550
CCreatureAction_MidAttackFacing	0128ee8c	12	008b65d0
CCreatureAction_MidAttackKnockdown	0126316c	12	008b6610
CCreatureAction_CombatIdle	012632b4	12	008b6650
CCreatureAction_MidAttack360	0128efd4	12	008b6690
CCreatureAction_ThrowShotObject	012944d4	12	008b66d0
CCreatureAction_FodderUnblockablePrimaryAttack	0128dd04	12	008b6710
CCreatureAction_FodderSecondaryAttack	0128de54	12	008b6750
CCreatureAction_FodderIdle	0128dfa4	12	008b6790
CCreatureAction_TurnStrikeLeft	01263544	12	008b67d0
CCreatureAction_TurnStrikeRight	0126368c	12	008b6810
CCreatureAction_GenericStrafeLeft	012637d4	12	008b6850
CCreatureAction_GenericStrafeRight	0126391c	12	008b6890
CCreatureAction_BreakIntoMelee	01263a64	12	008b68d0
CCreatureAction_Charge	0127af24	12	008b6910
CCreatureAction_ChargeStrike	0127b06c	12	008b6950
CCreatureAction_SheatheWeapons	01282cec	12	008b6990
CCreatureAction_UnsheatheWeapons	0127b1b4	4	008b69d0
CCreatureAction_GoUnderground	0127a894	12	008b69f0
CCreatureAction_GoUnderground	0127a894	4	008b6a20
CCreatureAction_RiseUp	01268c9c	12	008b6a60
CCreatureAction_RiseUp	01268c9c	4	008b6a90
CCreatureAction_MidAttackSide	0127ab3c	12	008b6ad0
CCreatureAction_ProjectileCrouch	0127ac94	56	008b6c30
CCreatureAction_CombatBoast	012633fc	12	008b6e60
CCreatureAction_DuckAndCover	012974a4	12	008b6ee0
CCreatureAction_JumpOutFromCover	0129888c	12	008b7040
CCreatureAction_FodderPrimaryAttack	0128dbb4	12	008b7350
CCreatureAction_LeapLong	0127a9ec	3	008b7470
CCreatureAction_LeapLong	0127a9ec	4	008b74a0
CCreatureAction_OnGenerate	01268dec	12	008b74d0
CCreatureAction_GoUnderground	0127a894	3	008b75e0
CCreatureAction_RiseUp	01268c9c	3	008b76a0
CCreatureAction_LeapLong	0127a9ec	12	008b76b0
CCreatureAction_GetUpFromSitting	01276c2c	12	008b7920
CCreatureAction_GetUpFromSitting	01276c2c	3	008b79a0
CCreatureAction_SummonCreatures	0127addc	12	008b7a20
CCreatureAction_SheatheWeapons	01282cec	3	008b7b10
CCreatureAction_UnsheatheWeapons	0127b1b4	3	008b7ba0
CCreatureAction_UnsheatheWeapons	0127b1b4	12	008b7ed0
CCreatureAction_PlayCombatAnimation	0127a604	73	008b8660
CCreatureAction_PlayCombatAnimation	0127a604	59	008b8670
CCreatureAction_PlayCombatAnimation	0127a604	34	008b8680
CCreatureAction_PlayCombatAnimationWithLooking	0127a74c	50	008b8690
CCreatureAction_GoUnderground	0127a894	45	008b86a0
CCreatureAction_LeapLong	0127a9ec	74	008b86b0
CCreatureAction_LeapLong	0127a9ec	45	008b86c0
CCreatureAction_LeapLong	0127a9ec	81	008b86d0
CCreatureAction_LeapLong	0127a9ec	32	008b86e0
CCreatureAction_Charge	0127af24	74	008b86f0
CCreatureAction_PlayCombatAnimation	0127a604	0	008b8700
CCreatureAction_PlayCombatAnimationWithLooking	0127a74c	0	008b8720
CCreatureAction_LeapLong	0127a9ec	0	008b8740
CCreatureAction_MidAttackSide	0127ab3c	0	008b8760
CCreatureAction_GoUnderground	0127a894	0	008b8780
CCreatureAction_SummonCreatures	0127addc	0	008b87a0
CCreatureAction_ProjectileCrouch	0127ac94	0	008b87c0
CCreatureAction_Charge	0127af24	0	008b87e0
CCreatureAction_ChargeStrike	0127b06c	0	008b8800
CCreatureAction_UnsheatheWeapons	0127b1b4	0	008b8820
CCreatureAction_PlayCombatAnimation	0127a604	11	008b8840
CCreatureAction_PlayCombatAnimationWithLooking	0127a74c	11	008b88a0
CCreatureAction_LeapLong	0127a9ec	11	008b8900
CCreatureAction_MidAttackSide	0127ab3c	11	008b8940
CCreatureAction_GoUnderground	0127a894	11	008b8970
CCreatureAction_SummonCreatures	0127addc	11	008b89a0
CCreatureAction_ProjectileCrouch	0127ac94	11	008b89e0
CCreatureAction_Charge	0127af24	11	008b8a60
CCreatureAction_ChargeStrike	0127b06c	11	008b8a90
CCreatureAction_UnsheatheWeapons	0127b1b4	11	008b8ac0
CCreatureAction_ScreamerDrainOutOf	012620c4	12	008b8b00
CCreatureAction_ScreamerIdle	0126220c	12	008b8b40
CCreatureAction_ScreamerDie	0127b374	56	008b8b80
CCreatureAction_ScreamerDrainAttack	01261f7c	12	008b8bc0
CCreatureAction_ScreamerAdvance	01262354	56	008b8cb0
CCreatureAction_ScreamerDie	0127b374	12	008b8d30
CCreatureAction_ScreamerDie	0127b374	4	008b8f30
CCreatureAction_ScreamerDrainAttack	01261f7c	4	008b9010
CCreatureAction_ScreamerDie	0127b374	0	008b91e0
CCreatureAction_ScreamerDie	0127b374	11	008b9210
CCreatureAction_ForcePushOutOf	01286874	12	008b9370
CCreatureAction_ForcePushOutOf	01286874	4	008b93b0
CCreatureAction_ReleasePhysicalShieldSpell	0127c09c	4	008b93d0
CCreatureAction_CastWillDrainLifeSpell	012645ec	12	008b9400
CCreatureAction_FinishGhostSwordSpell	0127d14c	3	008b9440
CCreatureAction_BuildUpWillLightningSpell	0127dc8c	3	008b9450
CCreatureAction_CastWillFireballSpell	0127df4c	12	008b9460
CCreatureAction_TeleportIn	0127e4ac	4	008b9470
CCreatureAction_BuildUpDivineWrathSpell	0127e8d4	4	008b9480
CCreatureAction_BuildUpUnholyPowerSpell	0127ee44	4	008b9490
CCreatureAction_CastWillForceSpell	0127b50c	12	008b94a0
CCreatureAction_CastWillTurncoatSpell	0127c35c	3	008b95a0
CCreatureAction_FinishWillTurncoatSpell	0127c604	4	008b96a0
CCreatureAction_FinishDrainLifeSpell	0127c8c4	4	008b9740
CCreatureAction_CastWillHealLifeSpell	0127ca4c	3	008b97e0
CCreatureAction_FinishHealLifeSpell	0127cd34	4	008b98d0
CCreatureAction_CastWillGhostSwordSpell	0127ce7c	12	008b9970
CCreatureAction_FinishGhostSwordSpell	0127d14c	4	008b9a60
CCreatureAction_CastWillSummonSpell	0127d704	12	008b9b00
CCreatureAction_ReleaseWillSummonSpell	0127d9cc	4	008b9bf0
CCreatureAction_CastWillLightningSpell	0127db2c	12	008b9c90
CCreatureAction_CastPhysicalShieldSpell	0127bdcc	12	008b9dd0
CCreatureAction_TeleportOut	0127e344	12	008b9e50
CCreatureAction_TeleportIn	0127e4ac	12	008b9f20
CCreatureAction_ForcePushInto	012783d4	12	008b9ff0
CCreatureAction_ForcePushOutOf	01286874	3	008ba0b0
CCreatureAction_FinishWillForceSpell	0127b87c	4	008ba140
CCreatureAction_CastWillEnflameSpell	0127b9dc	12	008ba220
CCreatureAction_CastWillEnflameSpell	0127b9dc	3	008ba370
CCreatureAction_CastWillEnflameSpell	0127b9dc	4	008ba3c0
CCreatureAction_ReleaseWillEnflameSpell	0127bc84	4	008ba6b0
CCreatureAction_CastPhysicalShieldSpell	0127bdcc	4	008ba790
CCreatureAction_RemovePhysicalShieldSpell	0127c1e4	3	008ba7e0
CCreatureAction_ScreamerDrainAttack	01261f7c	3	008ba7f0
CCreatureAction_CastWillHarvestSoulSpell	0127d2b4	3	008ba970
CCreatureAction_CastWillReclaimUndeadFollower	0127d5bc	3	008baa00
CCreatureAction_ReleaseWillLightningSpell	0127ddec	4	008baa90
CCreatureAction_FinishFireballSpell	0127e1fc	3	008babe0
CCreatureAction_FinishFireballSpell	0127e1fc	4	008bac40
CCreatureAction_CastDivineWrathSpell	0127e774	12	008bae10
CCreatureAction_CastUnholyPowerSpell	0127ece4	12	008baf20
CCreatureAction_CastWillRaiseDeadSpell	0127d41c	3	008bc1a0
CCreatureAction_TeleportOut	0127e344	4	008bd3f0
CIntelligentPointer	0127b4d8	0	008bd570
CCreatureAction_CastWillForceSpell	0127b50c	3	008bd900
CCreatureAction_BuildWillForceSpell	0127b674	3	008bd910
CCreatureAction_FinishWillForceSpell	0127b87c	3	008bd920
CCreatureAction_CastWillEnflameSpell	0127b9dc	45	008bd930
CCreatureAction_CastWillEnflameSpell	0127b9dc	47	008bd940
CCreatureAction_BuildUpWillEnflameSpell	0127bb24	3	008bd950
CCreatureAction_ReleaseWillEnflameSpell	0127bc84	3	008bd960
CCreatureAction_ReleaseWillEnflameSpell	0127bc84	46	008bd970
CCreatureAction_ReleaseWillEnflameSpell	0127bc84	47	008bd980
CCreatureAction_CastPhysicalShieldSpell	0127bdcc	3	008bd990
CCreatureAction_BuildUpPhysicalShieldSpell	0127bf34	3	008bd9a0
CCreatureAction_ReleasePhysicalShieldSpell	0127c09c	3	008bd9b0
CCreatureAction_ReleasePhysicalShieldSpell	0127c09c	46	008bd9c0
CCreatureAction_ReleasePhysicalShieldSpell	0127c09c	47	008bd9d0
CCreatureAction_RemovePhysicalShieldSpell	0127c1e4	46	008bd9e0
CCreatureAction_RemovePhysicalShieldSpell	0127c1e4	47	008bd9f0
CCreatureAction_BuildWillTurncoatSpell	0127c4a4	3	008bda00
CCreatureAction_FinishWillTurncoatSpell	0127c604	3	008bda10
CCreatureAction_BuildDrainLifeSpell	0127c764	3	008bda20
CCreatureAction_FinishDrainLifeSpell	0127c8c4	3	008bda30
CCreatureAction_BuildHealLifeSpell	0127cbc4	3	008bda40
CCreatureAction_FinishHealLifeSpell	0127cd34	3	008bda50
CCreatureAction_CastWillGhostSwordSpell	0127ce7c	3	008bda60
CCreatureAction_BuildGhostSwordSpell	0127cfe4	3	008bda70
CCreatureAction_CastWillSummonSpell	0127d704	3	008bda80
CCreatureAction_BuildUpWillSummonSpell	0127d864	3	008bda90
CCreatureAction_ReleaseWillSummonSpell	0127d9cc	3	008bdaa0
CCreatureAction_CastWillLightningSpell	0127db2c	3	008bdab0
CCreatureAction_ReleaseWillLightningSpell	0127ddec	3	008bdac0
CCreatureAction_CastWillFireballSpell	0127df4c	3	008bdad0
CCreatureAction_BuildFireballSpell	0127e094	3	008bdae0
CCreatureAction_FinishFireballSpell	0127e1fc	74	008bdaf0
CCreatureAction_TeleportOut	0127e344	45	008bdb00
CCreatureAction_TeleportIn	0127e4ac	45	008bdb10
CCreatureAction_BeingForcePushed	0127e604	3	008bdb20
CCreatureAction_BeingForcePushed	0127e604	57	008bdb30
CCreatureAction_CastDivineWrathSpell	0127e774	3	008bdb40
CCreatureAction_CastDivineWrathSpell	0127e774	48	008bdb50
CCreatureAction_BuildUpDivineWrathSpell	0127e8d4	3	008bdb60
CCreatureAction_BuildUpDivineWrathSpell	0127e8d4	48	008bdb70
CCreatureAction_ReleaseDivineWrathSpell	0127ea1c	3	008bdb80
CCreatureAction_ReleaseDivineWrathSpell	0127ea1c	45	008bdb90
CCreatureAction_ReleaseDivineWrathSpell	0127ea1c	46	008bdba0
CCreatureAction_ReleaseDivineWrathSpell	0127ea1c	47	008bdbb0
CCreatureAction_ReleaseDivineWrathSpell	0127ea1c	48	008bdbc0
CCreatureAction_ReleaseAndLoopDivineWrathSpell	0127eb7c	3	008bdbd0
CCreatureAction_ReleaseAndLoopDivineWrathSpell	0127eb7c	45	008bdbe0
CCreatureAction_ReleaseAndLoopDivineWrathSpell	0127eb7c	46	008bdbf0
CCreatureAction_ReleaseAndLoopDivineWrathSpell	0127eb7c	47	008bdc00
CCreatureAction_ReleaseAndLoopDivineWrathSpell	0127eb7c	48	008bdc10
CCreatureAction_CastUnholyPowerSpell	0127ece4	3	008bdc20
CCreatureAction_CastUnholyPowerSpell	0127ece4	48	008bdc30
CCreatureAction_BuildUpUnholyPowerSpell	0127ee44	3	008bdc40
CCreatureAction_BuildUpUnholyPowerSpell	0127ee44	48	008bdc50
CCreatureAction_ReleaseUnholyPowerSpell	0127ef8c	3	008bdc60
CCreatureAction_ReleaseUnholyPowerSpell	0127ef8c	45	008bdc70
CCreatureAction_ReleaseUnholyPowerSpell	0127ef8c	46	008bdc80
CCreatureAction_ReleaseUnholyPowerSpell	0127ef8c	47	008bdc90
CCreatureAction_ReleaseUnholyPowerSpell	0127ef8c	48	008bdca0
CCreatureAction_ReleaseAndLoopUnholyPowerSpell	0127f0ec	3	008bdcb0
CCreatureAction_ReleaseAndLoopUnholyPowerSpell	0127f0ec	45	008bdcc0
CCreatureAction_ReleaseAndLoopUnholyPowerSpell	0127f0ec	46	008bdcd0
CCreatureAction_ReleaseAndLoopUnholyPowerSpell	0127f0ec	47	008bdce0
CCreatureAction_ReleaseAndLoopUnholyPowerSpell	0127f0ec	48	008bdcf0
CCreatureAction_CastWillForceSpell	0127b50c	0	008bdd00
CCreatureAction_BuildWillForceSpell	0127b674	0	008bdd20
CCreatureAction_FinishWillForceSpell	0127b87c	0	008bdd40
CCreatureAction_CastWillEnflameSpell	0127b9dc	0	008bdd60
CCreatureAction_BuildUpWillEnflameSpell	0127bb24	0	008bdd80
CCreatureAction_ReleaseWillEnflameSpell	0127bc84	0	008bdda0
CCreatureAction_CastPhysicalShieldSpell	0127bdcc	0	008bddc0
CCreatureAction_BuildUpPhysicalShieldSpell	0127bf34	0	008bdde0
CCreatureAction_ReleasePhysicalShieldSpell	0127c09c	0	008bde00
CCreatureAction_RemovePhysicalShieldSpell	0127c1e4	0	008bde20
CCreatureAction_CastWillTurncoatSpell	0127c35c	0	008bde40
CCreatureAction_BuildWillTurncoatSpell	0127c4a4	0	008bde60
CCreatureAction_FinishWillTurncoatSpell	0127c604	0	008bde80
CCreatureAction_BuildDrainLifeSpell	0127c764	0	008bdea0
CCreatureAction_FinishDrainLifeSpell	0127c8c4	0	008bdec0
CCreatureAction_CastWillHealLifeSpell	0127ca4c	0	008bdee0
CCreatureAction_BuildHealLifeSpell	0127cbc4	0	008bdf00
CCreatureAction_FinishHealLifeSpell	0127cd34	0	008bdf20
CCreatureAction_CastWillGhostSwordSpell	0127ce7c	0	008bdf40
CCreatureAction_BuildGhostSwordSpell	0127cfe4	0	008bdf60
CCreatureAction_FinishGhostSwordSpell	0127d14c	0	008bdf80
CCreatureAction_CastWillHarvestSoulSpell	0127d2b4	0	008bdfa0
CCreatureAction_CastWillRaiseDeadSpell	0127d41c	0	008bdfc0
CCreatureAction_CastWillReclaimUndeadFollower	0127d5bc	0	008bdfe0
CCreatureAction_CastWillSummonSpell	0127d704	0	008be010
CCreatureAction_BuildUpWillSummonSpell	0127d864	0	008be030
CCreatureAction_ReleaseWillSummonSpell	0127d9cc	0	008be050
CCreatureAction_CastWillLightningSpell	0127db2c	0	008be070
CCreatureAction_BuildUpWillLightningSpell	0127dc8c	0	008be090
CCreatureAction_ReleaseWillLightningSpell	0127ddec	0	008be0b0
CCreatureAction_CastWillFireballSpell	0127df4c	0	008be0d0
CCreatureAction_BuildFireballSpell	0127e094	0	008be0f0
CCreatureAction_FinishFireballSpell	0127e1fc	0	008be110
CCreatureAction_TeleportOut	0127e344	0	008be130
CCreatureAction_TeleportIn	0127e4ac	0	008be150
CCreatureAction_BeingForcePushed	0127e604	0	008be170
CCreatureAction_CastDivineWrathSpell	0127e774	0	008be190
CCreatureAction_BuildUpDivineWrathSpell	0127e8d4	0	008be1b0
CCreatureAction_ReleaseDivineWrathSpell	0127ea1c	0	008be1d0
CCreatureAction_ReleaseAndLoopDivineWrathSpell	0127eb7c	0	008be1f0
CCreatureAction_CastUnholyPowerSpell	0127ece4	0	008be210
CCreatureAction_BuildUpUnholyPowerSpell	0127ee44	0	008be230
CCreatureAction_ReleaseUnholyPowerSpell	0127ef8c	0	008be250
CCreatureAction_ReleaseAndLoopUnholyPowerSpell	0127f0ec	0	008be270
CCreatureAction_CastWillForceSpell	0127b50c	11	008be290
CCreatureAction_BuildWillForceSpell	0127b674	11	008be2f0
CCreatureAction_FinishWillForceSpell	0127b87c	11	008be320
CCreatureAction_CastWillEnflameSpell	0127b9dc	11	008be350
CCreatureAction_BuildUpWillEnflameSpell	0127bb24	11	008be3a0
CCreatureAction_ReleaseWillEnflameSpell	0127bc84	11	008be3d0
CCreatureAction_CastPhysicalShieldSpell	0127bdcc	11	008be400
CCreatureAction_BuildUpPhysicalShieldSpell	0127bf34	11	008be490
CCreatureAction_ReleasePhysicalShieldSpell	0127c09c	11	008be4c0
CCreatureAction_RemovePhysicalShieldSpell	0127c1e4	11	008be4f0
CCreatureAction_CastWillTurncoatSpell	0127c35c	11	008be520
CCreatureAction_BuildWillTurncoatSpell	0127c4a4	11	008be560
CCreatureAction_FinishWillTurncoatSpell	0127c604	11	008be590
CCreatureAction_BuildDrainLifeSpell	0127c764	11	008be5c0
CCreatureAction_FinishDrainLifeSpell	0127c8c4	11	008be5f0
CCreatureAction_CastWillHealLifeSpell	0127ca4c	11	008be620
CCreatureAction_BuildHealLifeSpell	0127cbc4	11	008be660
CCreatureAction_FinishHealLifeSpell	0127cd34	11	008be690
CCreatureAction_CastWillGhostSwordSpell	0127ce7c	11	008be6c0
CCreatureAction_BuildGhostSwordSpell	0127cfe4	11	008be700
CCreatureAction_FinishGhostSwordSpell	0127d14c	11	008be730
CCreatureAction_CastWillHarvestSoulSpell	0127d2b4	11	008be760
