address	name	module	calling_convention	return_type	parameter_count	parameter_types	evidence
008b5170	CCombatSequence_WillLightning::IsInterruptable	CCombatSequence_WillLightning	__thiscall	bool	1	CCombatSequence_WillLightning *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillLightning::IsInterruptable(void)const
008b5180	CCombatSequence_WillLightning::IsMeleeSequence	CCombatSequence_WillLightning	__thiscall	bool	1	CCombatSequence_WillLightning *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillLightning::IsMeleeSequence(void)const
008b51f0	CCombatSequence_WillEnflame::IsToPreferSequenceWhenValid	CCombatSequence_WillEnflame	__thiscall	bool	1	CCombatSequence_WillEnflame *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillEnflame::IsToPreferSequenceWhenValid(void)const
008b5200	CCombatSequence_WillEnflame::GetZone	CCombatSequence_WillEnflame	__thiscall	ulong	1	CCombatSequence_WillEnflame *	VC7.1 undname: public: virtual unsigned long __thiscall CCombatSequence_WillEnflame::GetZone(void)const
008b5210	CCombatSequence_WillEnflame::IsInterruptableDueToZoneChange	CCombatSequence_WillEnflame	__thiscall	bool	1	CCombatSequence_WillEnflame *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillEnflame::IsInterruptableDueToZoneChange(void)const
008b5220	CCombatSequence_WillEnflame::IsInterruptable	CCombatSequence_WillEnflame	__thiscall	bool	1	CCombatSequence_WillEnflame *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillEnflame::IsInterruptable(void)const
008b5230	CCombatSequence_WillEnflame::IsToEvadeAllHits	CCombatSequence_WillEnflame	__thiscall	bool	1	CCombatSequence_WillEnflame *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillEnflame::IsToEvadeAllHits(void)const
008b5240	CCombatSequence_WillEnflame::IsMeleeSequence	CCombatSequence_WillEnflame	__thiscall	bool	1	CCombatSequence_WillEnflame *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillEnflame::IsMeleeSequence(void)const
008b52b0	CCombatSequence_WillForcePush::IsToPreferSequenceWhenValid	CCombatSequence_WillForcePush	__thiscall	bool	1	CCombatSequence_WillForcePush *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillForcePush::IsToPreferSequenceWhenValid(void)const
008b52c0	CCombatSequence_WillForcePush::GetZone	CCombatSequence_WillForcePush	__thiscall	ulong	1	CCombatSequence_WillForcePush *	VC7.1 undname: public: virtual unsigned long __thiscall CCombatSequence_WillForcePush::GetZone(void)const
008b52d0	CCombatSequence_WillForcePush::IsInterruptableDueToZoneChange	CCombatSequence_WillForcePush	__thiscall	bool	1	CCombatSequence_WillForcePush *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillForcePush::IsInterruptableDueToZoneChange(void)const
008b52e0	CCombatSequence_WillForcePush::IsInterruptable	CCombatSequence_WillForcePush	__thiscall	bool	1	CCombatSequence_WillForcePush *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillForcePush::IsInterruptable(void)const
008b52f0	CCombatSequence_WillForcePush::IsToEvadeAllHits	CCombatSequence_WillForcePush	__thiscall	bool	1	CCombatSequence_WillForcePush *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillForcePush::IsToEvadeAllHits(void)const
008b5300	CCombatSequence_WillForcePush::IsMeleeSequence	CCombatSequence_WillForcePush	__thiscall	bool	1	CCombatSequence_WillForcePush *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillForcePush::IsMeleeSequence(void)const
008b5370	CCombatSequence_WillForcePushLongRange::IsToPreferSequenceWhenValid	CCombatSequence_WillForcePushLongRange	__thiscall	bool	1	CCombatSequence_WillForcePushLongRange *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillForcePushLongRange::IsToPreferSequenceWhenValid(void)const
008b5380	CCombatSequence_WillForcePushLongRange::GetZone	CCombatSequence_WillForcePushLongRange	__thiscall	ulong	1	CCombatSequence_WillForcePushLongRange *	VC7.1 undname: public: virtual unsigned long __thiscall CCombatSequence_WillForcePushLongRange::GetZone(void)const
008b5390	CCombatSequence_WillForcePushLongRange::IsInterruptableDueToZoneChange	CCombatSequence_WillForcePushLongRange	__thiscall	bool	1	CCombatSequence_WillForcePushLongRange *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillForcePushLongRange::IsInterruptableDueToZoneChange(void)const
008b53a0	CCombatSequence_WillForcePushLongRange::IsInterruptable	CCombatSequence_WillForcePushLongRange	__thiscall	bool	1	CCombatSequence_WillForcePushLongRange *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillForcePushLongRange::IsInterruptable(void)const
008b53b0	CCombatSequence_WillForcePushLongRange::IsToEvadeAllHits	CCombatSequence_WillForcePushLongRange	__thiscall	bool	1	CCombatSequence_WillForcePushLongRange *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillForcePushLongRange::IsToEvadeAllHits(void)const
008b53c0	CCombatSequence_WillForcePushLongRange::IsMeleeSequence	CCombatSequence_WillForcePushLongRange	__thiscall	bool	1	CCombatSequence_WillForcePushLongRange *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillForcePushLongRange::IsMeleeSequence(void)const
008b5430	CCombatSequence_WillPhysicalShield::IsToPreferSequenceWhenValid	CCombatSequence_WillPhysicalShield	__thiscall	bool	1	CCombatSequence_WillPhysicalShield *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillPhysicalShield::IsToPreferSequenceWhenValid(void)const
008b5440	CCombatSequence_WillPhysicalShield::GetZone	CCombatSequence_WillPhysicalShield	__thiscall	ulong	1	CCombatSequence_WillPhysicalShield *	VC7.1 undname: public: virtual unsigned long __thiscall CCombatSequence_WillPhysicalShield::GetZone(void)const
008b5450	CCombatSequence_WillPhysicalShield::IsInterruptableDueToZoneChange	CCombatSequence_WillPhysicalShield	__thiscall	bool	1	CCombatSequence_WillPhysicalShield *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillPhysicalShield::IsInterruptableDueToZoneChange(void)const
008b5460	CCombatSequence_WillPhysicalShield::IsInterruptable	CCombatSequence_WillPhysicalShield	__thiscall	bool	1	CCombatSequence_WillPhysicalShield *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillPhysicalShield::IsInterruptable(void)const
008b5470	CCombatSequence_WillPhysicalShield::IsMeleeSequence	CCombatSequence_WillPhysicalShield	__thiscall	bool	1	CCombatSequence_WillPhysicalShield *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillPhysicalShield::IsMeleeSequence(void)const
008b54e0	CCombatSequence_WillPhysicalShieldNonMelee::IsToPreferSequenceWhenValid	CCombatSequence_WillPhysicalShieldNonMelee	__thiscall	bool	1	CCombatSequence_WillPhysicalShieldNonMelee *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillPhysicalShieldNonMelee::IsToPreferSequenceWhenValid(void)const
008b54f0	CCombatSequence_WillPhysicalShieldNonMelee::GetZone	CCombatSequence_WillPhysicalShieldNonMelee	__thiscall	ulong	1	CCombatSequence_WillPhysicalShieldNonMelee *	VC7.1 undname: public: virtual unsigned long __thiscall CCombatSequence_WillPhysicalShieldNonMelee::GetZone(void)const
008b5500	CCombatSequence_WillPhysicalShieldNonMelee::IsInterruptableDueToZoneChange	CCombatSequence_WillPhysicalShieldNonMelee	__thiscall	bool	1	CCombatSequence_WillPhysicalShieldNonMelee *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillPhysicalShieldNonMelee::IsInterruptableDueToZoneChange(void)const
008b5510	CCombatSequence_WillPhysicalShieldNonMelee::IsInterruptable	CCombatSequence_WillPhysicalShieldNonMelee	__thiscall	bool	1	CCombatSequence_WillPhysicalShieldNonMelee *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillPhysicalShieldNonMelee::IsInterruptable(void)const
008b5520	CCombatSequence_WillPhysicalShieldNonMelee::IsMeleeSequence	CCombatSequence_WillPhysicalShieldNonMelee	__thiscall	bool	1	CCombatSequence_WillPhysicalShieldNonMelee *	VC7.1 undname: public: virtual bool __thiscall CCombatSequence_WillPhysicalShieldNonMelee::IsMeleeSequence(void)const
008b6550	CCreatureAction_LeapBack::Initialise	CCreatureAction_LeapBack	__thiscall	void	1	CCreatureAction_LeapBack *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_LeapBack::Initialise(void)
008b65d0	CCreatureAction_MidAttackFacing::Initialise	CCreatureAction_MidAttackFacing	__thiscall	void	1	CCreatureAction_MidAttackFacing *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_MidAttackFacing::Initialise(void)
008b6610	CCreatureAction_MidAttackKnockdown::Initialise	CCreatureAction_MidAttackKnockdown	__thiscall	void	1	CCreatureAction_MidAttackKnockdown *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_MidAttackKnockdown::Initialise(void)
008b6650	CCreatureAction_CombatIdle::Initialise	CCreatureAction_CombatIdle	__thiscall	void	1	CCreatureAction_CombatIdle *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_CombatIdle::Initialise(void)
008b6690	CCreatureAction_MidAttack360::Initialise	CCreatureAction_MidAttack360	__thiscall	void	1	CCreatureAction_MidAttack360 *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_MidAttack360::Initialise(void)
008b66d0	CCreatureAction_ThrowShotObject::Initialise	CCreatureAction_ThrowShotObject	__thiscall	void	1	CCreatureAction_ThrowShotObject *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_ThrowShotObject::Initialise(void)
008b6710	CCreatureAction_FodderUnblockablePrimaryAttack::Initialise	CCreatureAction_FodderUnblockablePrimaryAttack	__thiscall	void	1	CCreatureAction_FodderUnblockablePrimaryAttack *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_FodderUnblockablePrimaryAttack::Initialise(void)
008b6750	CCreatureAction_FodderSecondaryAttack::Initialise	CCreatureAction_FodderSecondaryAttack	__thiscall	void	1	CCreatureAction_FodderSecondaryAttack *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_FodderSecondaryAttack::Initialise(void)
008b6790	CCreatureAction_FodderIdle::Initialise	CCreatureAction_FodderIdle	__thiscall	void	1	CCreatureAction_FodderIdle *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_FodderIdle::Initialise(void)
008b67d0	CCreatureAction_TurnStrikeLeft::Initialise	CCreatureAction_TurnStrikeLeft	__thiscall	void	1	CCreatureAction_TurnStrikeLeft *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_TurnStrikeLeft::Initialise(void)
008b6810	CCreatureAction_TurnStrikeRight::Initialise	CCreatureAction_TurnStrikeRight	__thiscall	void	1	CCreatureAction_TurnStrikeRight *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_TurnStrikeRight::Initialise(void)
008b6850	CCreatureAction_GenericStrafeLeft::Initialise	CCreatureAction_GenericStrafeLeft	__thiscall	void	1	CCreatureAction_GenericStrafeLeft *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_GenericStrafeLeft::Initialise(void)
008b6890	CCreatureAction_GenericStrafeRight::Initialise	CCreatureAction_GenericStrafeRight	__thiscall	void	1	CCreatureAction_GenericStrafeRight *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_GenericStrafeRight::Initialise(void)
008b68d0	CCreatureAction_BreakIntoMelee::Initialise	CCreatureAction_BreakIntoMelee	__thiscall	void	1	CCreatureAction_BreakIntoMelee *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_BreakIntoMelee::Initialise(void)
008b6910	CCreatureAction_Charge::Initialise	CCreatureAction_Charge	__thiscall	void	1	CCreatureAction_Charge *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_Charge::Initialise(void)
008b6950	CCreatureAction_ChargeStrike::Initialise	CCreatureAction_ChargeStrike	__thiscall	void	1	CCreatureAction_ChargeStrike *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_ChargeStrike::Initialise(void)
008b6990	CCreatureAction_SheatheWeapons::Initialise	CCreatureAction_SheatheWeapons	__thiscall	void	1	CCreatureAction_SheatheWeapons *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_SheatheWeapons::Initialise(void)
008b6ad0	CCreatureAction_MidAttackSide::Initialise	CCreatureAction_MidAttackSide	__thiscall	void	1	CCreatureAction_MidAttackSide *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_MidAttackSide::Initialise(void)
008b6e60	CCreatureAction_CombatBoast::Initialise	CCreatureAction_CombatBoast	__thiscall	void	1	CCreatureAction_CombatBoast *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_CombatBoast::Initialise(void)
008b7350	CCreatureAction_FodderPrimaryAttack::Initialise	CCreatureAction_FodderPrimaryAttack	__thiscall	void	1	CCreatureAction_FodderPrimaryAttack *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_FodderPrimaryAttack::Initialise(void)
008b74d0	CCreatureAction_OnGenerate::Initialise	CCreatureAction_OnGenerate	__thiscall	void	1	CCreatureAction_OnGenerate *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_OnGenerate::Initialise(void)
008b75e0	CCreatureAction_GoUnderground::PerformAction	CCreatureAction_GoUnderground	__thiscall	void	1	CCreatureAction_GoUnderground *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_GoUnderground::PerformAction(void)
008b7920	CCreatureAction_GetUpFromSitting::Initialise	CCreatureAction_GetUpFromSitting	__thiscall	void	1	CCreatureAction_GetUpFromSitting *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_GetUpFromSitting::Initialise(void)
008b79a0	CCreatureAction_GetUpFromSitting::PerformAction	CCreatureAction_GetUpFromSitting	__thiscall	void	1	CCreatureAction_GetUpFromSitting *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_GetUpFromSitting::PerformAction(void)
008b7a20	CCreatureAction_SummonCreatures::Initialise	CCreatureAction_SummonCreatures	__thiscall	void	1	CCreatureAction_SummonCreatures *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_SummonCreatures::Initialise(void)
008b8660	CCreatureAction_PlayCombatAnimation::IsToFaceTarget	CCreatureAction_PlayCombatAnimation	__thiscall	bool	1	CCreatureAction_PlayCombatAnimation *	VC7.1 undname: public: virtual bool __thiscall CCreatureAction_PlayCombatAnimation::IsToFaceTarget(void)const
008b8670	CCreatureAction_PlayCombatAnimation::IsMovementUsingPhysics	CCreatureAction_PlayCombatAnimation	__thiscall	bool	1	CCreatureAction_PlayCombatAnimation *	VC7.1 undname: public: virtual bool __thiscall CCreatureAction_PlayCombatAnimation::IsMovementUsingPhysics(void)const
008b8680	CCreatureAction_PlayCombatAnimation::IsAlwaysUseAnimationMovement	CCreatureAction_PlayCombatAnimation	__thiscall	bool	1	CCreatureAction_PlayCombatAnimation *	VC7.1 undname: public: virtual bool __thiscall CCreatureAction_PlayCombatAnimation::IsAlwaysUseAnimationMovement(void)const
008b8690	CCreatureAction_PlayCombatAnimationWithLooking::IsPreventingLookTurning	CCreatureAction_PlayCombatAnimationWithLooking	__thiscall	bool	1	CCreatureAction_PlayCombatAnimationWithLooking *	VC7.1 undname: public: virtual bool __thiscall CCreatureAction_PlayCombatAnimationWithLooking::IsPreventingLookTurning(void)const
008b86a0	CCreatureAction_GoUnderground::IsToEvadeAllHits	CCreatureAction_GoUnderground	__thiscall	bool	1	CCreatureAction_GoUnderground *	VC7.1 undname: public: virtual bool __thiscall CCreatureAction_GoUnderground::IsToEvadeAllHits(void)const
008b86b0	CCreatureAction_LeapLong::IsToFaceTargetAtStart	CCreatureAction_LeapLong	__thiscall	bool	1	CCreatureAction_LeapLong *	VC7.1 undname: public: virtual bool __thiscall CCreatureAction_LeapLong::IsToFaceTargetAtStart(void)const
008b86c0	CCreatureAction_LeapLong::IsToEvadeAllHits	CCreatureAction_LeapLong	__thiscall	bool	1	CCreatureAction_LeapLong *	VC7.1 undname: public: virtual bool __thiscall CCreatureAction_LeapLong::IsToEvadeAllHits(void)const
008b86d0	CCreatureAction_LeapLong::IsToRetainSafeDistance	CCreatureAction_LeapLong	__thiscall	bool	1	CCreatureAction_LeapLong *	VC7.1 undname: public: virtual bool __thiscall CCreatureAction_LeapLong::IsToRetainSafeDistance(void)const
008b86e0	CCreatureAction_LeapLong::IsPhysicsPushableByHero	CCreatureAction_LeapLong	__thiscall	bool	1	CCreatureAction_LeapLong *	VC7.1 undname: public: virtual bool __thiscall CCreatureAction_LeapLong::IsPhysicsPushableByHero(void)const
008b86f0	CCreatureAction_Charge::IsToFaceTargetAtStart	CCreatureAction_Charge	__thiscall	bool	1	CCreatureAction_Charge *	VC7.1 undname: public: virtual bool __thiscall CCreatureAction_Charge::IsToFaceTargetAtStart(void)const
008b8840	CCreatureAction_PlayCombatAnimation::Clone	CCreatureAction_PlayCombatAnimation	__thiscall	CCreatureActionBase *	1	CCreatureAction_PlayCombatAnimation *	VC7.1 undname: public: virtual class CCreatureActionBase * __thiscall CCreatureAction_PlayCombatAnimation::Clone(void)const
008b88a0	CCreatureAction_PlayCombatAnimationWithLooking::Clone	CCreatureAction_PlayCombatAnimationWithLooking	__thiscall	CCreatureActionBase *	1	CCreatureAction_PlayCombatAnimationWithLooking *	VC7.1 undname: public: virtual class CCreatureActionBase * __thiscall CCreatureAction_PlayCombatAnimationWithLooking::Clone(void)const
008b8900	CCreatureAction_LeapLong::Clone	CCreatureAction_LeapLong	__thiscall	CCreatureActionBase *	1	CCreatureAction_LeapLong *	VC7.1 undname: public: virtual class CCreatureActionBase * __thiscall CCreatureAction_LeapLong::Clone(void)const
008b8940	CCreatureAction_MidAttackSide::Clone	CCreatureAction_MidAttackSide	__thiscall	CCreatureActionBase *	1	CCreatureAction_MidAttackSide *	VC7.1 undname: public: virtual class CCreatureActionBase * __thiscall CCreatureAction_MidAttackSide::Clone(void)const
008b8970	CCreatureAction_GoUnderground::Clone	CCreatureAction_GoUnderground	__thiscall	CCreatureActionBase *	1	CCreatureAction_GoUnderground *	VC7.1 undname: public: virtual class CCreatureActionBase * __thiscall CCreatureAction_GoUnderground::Clone(void)const
008b89a0	CCreatureAction_SummonCreatures::Clone	CCreatureAction_SummonCreatures	__thiscall	CCreatureActionBase *	1	CCreatureAction_SummonCreatures *	VC7.1 undname: public: virtual class CCreatureActionBase * __thiscall CCreatureAction_SummonCreatures::Clone(void)const
008b89e0	CCreatureAction_ProjectileCrouch::Clone	CCreatureAction_ProjectileCrouch	__thiscall	CCreatureActionBase *	1	CCreatureAction_ProjectileCrouch *	VC7.1 undname: public: virtual class CCreatureActionBase * __thiscall CCreatureAction_ProjectileCrouch::Clone(void)const
008b8a60	CCreatureAction_Charge::Clone	CCreatureAction_Charge	__thiscall	CCreatureActionBase *	1	CCreatureAction_Charge *	VC7.1 undname: public: virtual class CCreatureActionBase * __thiscall CCreatureAction_Charge::Clone(void)const
008b8a90	CCreatureAction_ChargeStrike::Clone	CCreatureAction_ChargeStrike	__thiscall	CCreatureActionBase *	1	CCreatureAction_ChargeStrike *	VC7.1 undname: public: virtual class CCreatureActionBase * __thiscall CCreatureAction_ChargeStrike::Clone(void)const
008b8ac0	CCreatureAction_UnsheatheWeapons::Clone	CCreatureAction_UnsheatheWeapons	__thiscall	CCreatureActionBase *	1	CCreatureAction_UnsheatheWeapons *	VC7.1 undname: public: virtual class CCreatureActionBase * __thiscall CCreatureAction_UnsheatheWeapons::Clone(void)const
008b8b00	CCreatureAction_ScreamerDrainOutOf::Initialise	CCreatureAction_ScreamerDrainOutOf	__thiscall	void	1	CCreatureAction_ScreamerDrainOutOf *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_ScreamerDrainOutOf::Initialise(void)
008b8b40	CCreatureAction_ScreamerIdle::Initialise	CCreatureAction_ScreamerIdle	__thiscall	void	1	CCreatureAction_ScreamerIdle *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_ScreamerIdle::Initialise(void)
008b8cb0	CCreatureAction_ScreamerAdvance::FrameUpdate	CCreatureAction_ScreamerAdvance	__thiscall	void	1	CCreatureAction_ScreamerAdvance *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_ScreamerAdvance::FrameUpdate(void)
008b8f30	CCreatureAction_ScreamerDie::FinishAction	CCreatureAction_ScreamerDie	__thiscall	void	1	CCreatureAction_ScreamerDie *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_ScreamerDie::FinishAction(void)
008b9010	CCreatureAction_ScreamerDrainAttack::FinishAction	CCreatureAction_ScreamerDrainAttack	__thiscall	void	1	CCreatureAction_ScreamerDrainAttack *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_ScreamerDrainAttack::FinishAction(void)
008b9210	CCreatureAction_ScreamerDie::Clone	CCreatureAction_ScreamerDie	__thiscall	CCreatureActionBase *	1	CCreatureAction_ScreamerDie *	VC7.1 undname: public: virtual class CCreatureActionBase * __thiscall CCreatureAction_ScreamerDie::Clone(void)const
008b9370	CCreatureAction_ForcePushOutOf::Initialise	CCreatureAction_ForcePushOutOf	__thiscall	void	1	CCreatureAction_ForcePushOutOf *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_ForcePushOutOf::Initialise(void)
008b93d0	CCreatureAction_ReleasePhysicalShieldSpell::FinishAction	CCreatureAction_ReleasePhysicalShieldSpell	__thiscall	void	1	CCreatureAction_ReleasePhysicalShieldSpell *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_ReleasePhysicalShieldSpell::FinishAction(void)
008b9440	CCreatureAction_FinishGhostSwordSpell::PerformAction	CCreatureAction_FinishGhostSwordSpell	__thiscall	void	1	CCreatureAction_FinishGhostSwordSpell *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_FinishGhostSwordSpell::PerformAction(void)
008b9450	CCreatureAction_BuildUpWillLightningSpell::PerformAction	CCreatureAction_BuildUpWillLightningSpell	__thiscall	void	1	CCreatureAction_BuildUpWillLightningSpell *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_BuildUpWillLightningSpell::PerformAction(void)
008b96a0	CCreatureAction_FinishWillTurncoatSpell::FinishAction	CCreatureAction_FinishWillTurncoatSpell	__thiscall	void	1	CCreatureAction_FinishWillTurncoatSpell *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_FinishWillTurncoatSpell::FinishAction(void)
008b9740	CCreatureAction_FinishDrainLifeSpell::FinishAction	CCreatureAction_FinishDrainLifeSpell	__thiscall	void	1	CCreatureAction_FinishDrainLifeSpell *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_FinishDrainLifeSpell::FinishAction(void)
008b98d0	CCreatureAction_FinishHealLifeSpell::FinishAction	CCreatureAction_FinishHealLifeSpell	__thiscall	void	1	CCreatureAction_FinishHealLifeSpell *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_FinishHealLifeSpell::FinishAction(void)
008b9a60	CCreatureAction_FinishGhostSwordSpell::FinishAction	CCreatureAction_FinishGhostSwordSpell	__thiscall	void	1	CCreatureAction_FinishGhostSwordSpell *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_FinishGhostSwordSpell::FinishAction(void)
008b9bf0	CCreatureAction_ReleaseWillSummonSpell::FinishAction	CCreatureAction_ReleaseWillSummonSpell	__thiscall	void	1	CCreatureAction_ReleaseWillSummonSpell *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_ReleaseWillSummonSpell::FinishAction(void)
008b9dd0	CCreatureAction_CastPhysicalShieldSpell::Initialise	CCreatureAction_CastPhysicalShieldSpell	__thiscall	void	1	CCreatureAction_CastPhysicalShieldSpell *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_CastPhysicalShieldSpell::Initialise(void)
008b9ff0	CCreatureAction_ForcePushInto::Initialise	CCreatureAction_ForcePushInto	__thiscall	void	1	CCreatureAction_ForcePushInto *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_ForcePushInto::Initialise(void)
008ba0b0	CCreatureAction_ForcePushOutOf::PerformAction	CCreatureAction_ForcePushOutOf	__thiscall	void	1	CCreatureAction_ForcePushOutOf *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_ForcePushOutOf::PerformAction(void)
008ba140	CCreatureAction_FinishWillForceSpell::FinishAction	CCreatureAction_FinishWillForceSpell	__thiscall	void	1	CCreatureAction_FinishWillForceSpell *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_FinishWillForceSpell::FinishAction(void)
008ba370	CCreatureAction_CastWillEnflameSpell::PerformAction	CCreatureAction_CastWillEnflameSpell	__thiscall	void	1	CCreatureAction_CastWillEnflameSpell *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_CastWillEnflameSpell::PerformAction(void)
008ba6b0	CCreatureAction_ReleaseWillEnflameSpell::FinishAction	CCreatureAction_ReleaseWillEnflameSpell	__thiscall	void	1	CCreatureAction_ReleaseWillEnflameSpell *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_ReleaseWillEnflameSpell::FinishAction(void)
008ba790	CCreatureAction_CastPhysicalShieldSpell::FinishAction	CCreatureAction_CastPhysicalShieldSpell	__thiscall	void	1	CCreatureAction_CastPhysicalShieldSpell *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_CastPhysicalShieldSpell::FinishAction(void)
008ba7e0	CCreatureAction_RemovePhysicalShieldSpell::PerformAction	CCreatureAction_RemovePhysicalShieldSpell	__thiscall	void	1	CCreatureAction_RemovePhysicalShieldSpell *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_RemovePhysicalShieldSpell::PerformAction(void)
008ba970	CCreatureAction_CastWillHarvestSoulSpell::PerformAction	CCreatureAction_CastWillHarvestSoulSpell	__thiscall	void	1	CCreatureAction_CastWillHarvestSoulSpell *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_CastWillHarvestSoulSpell::PerformAction(void)
008baa00	CCreatureAction_CastWillReclaimUndeadFollower::PerformAction	CCreatureAction_CastWillReclaimUndeadFollower	__thiscall	void	1	CCreatureAction_CastWillReclaimUndeadFollower *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_CastWillReclaimUndeadFollower::PerformAction(void)
008baa90	CCreatureAction_ReleaseWillLightningSpell::FinishAction	CCreatureAction_ReleaseWillLightningSpell	__thiscall	void	1	CCreatureAction_ReleaseWillLightningSpell *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_ReleaseWillLightningSpell::FinishAction(void)
008babe0	CCreatureAction_FinishFireballSpell::PerformAction	CCreatureAction_FinishFireballSpell	__thiscall	void	1	CCreatureAction_FinishFireballSpell *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_FinishFireballSpell::PerformAction(void)
008bac40	CCreatureAction_FinishFireballSpell::FinishAction	CCreatureAction_FinishFireballSpell	__thiscall	void	1	CCreatureAction_FinishFireballSpell *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_FinishFireballSpell::FinishAction(void)
008baf20	CCreatureAction_CastUnholyPowerSpell::Initialise	CCreatureAction_CastUnholyPowerSpell	__thiscall	void	1	CCreatureAction_CastUnholyPowerSpell *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_CastUnholyPowerSpell::Initialise(void)
008bc1a0	CCreatureAction_CastWillRaiseDeadSpell::PerformAction	CCreatureAction_CastWillRaiseDeadSpell	__thiscall	void	1	CCreatureAction_CastWillRaiseDeadSpell *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_CastWillRaiseDeadSpell::PerformAction(void)
008bd3f0	CCreatureAction_TeleportOut::FinishAction	CCreatureAction_TeleportOut	__thiscall	void	1	CCreatureAction_TeleportOut *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_TeleportOut::FinishAction(void)
008bd900	CCreatureAction_CastWillForceSpell::PerformAction	CCreatureAction_CastWillForceSpell	__thiscall	void	1	CCreatureAction_CastWillForceSpell *	VC7.1 undname: public: virtual void __thiscall CCreatureAction_CastWillForceSpell::PerformAction(void)
